Time,index,reftemp,sens448,sens449,sens450,sens451,sens452,,Position,reftemp,sens448,sens449,sens450,sens451,sens452
1563237504,67,365,560,1203,332,265,257,,"5,04845","36,5",56,"120,3","33,2","26,5","25,7"
1563237505,68,365,562,1206,329,264,264,,"5,1238","36,5","56,2","120,6","32,9","26,4","26,4"
1563237506,69,363,555,1203,332,263,256,,"5,19915","36,3","55,5","120,3","33,2","26,3","25,6"
1563237507,70,363,560,1208,331,273,258,,"5,2745","36,3",56,"120,8","33,1","27,3","25,8"
1563237508,71,359,560,1203,333,272,263,,"5,34985","35,9",56,"120,3","33,3","27,2","26,3"
1563237509,72,365,557,1204,332,269,262,,"5,4252","36,5","55,7","120,4","33,2","26,9","26,2"
1563237510,73,365,559,1205,332,266,260,,"5,50055","36,5","55,9","120,5","33,2","26,6",26
1563237511,74,364,551,1202,333,265,253,,"5,5759","36,4","55,1","120,2","33,3","26,5","25,3"
1563237512,75,364,469,1094,334,264,266,,"5,65125","36,4","46,9","109,4","33,4","26,4","26,6"
1563237513,76,373,552,1201,330,269,262,,"5,7266","37,3","55,2","120,1",33,"26,9","26,2"
1563237514,77,373,552,1202,333,268,263,,"5,80195","37,3","55,2","120,2","33,3","26,8","26,3"
1563237515,78,378,552,1202,333,268,263,,"5,8773","37,8","55,2","120,2","33,3","26,8","26,3"
1563237516,79,378,546,1222,338,265,262,,"5,95265","37,8","54,6","122,2","33,8","26,5","26,2"
1563237517,80,379,541,1230,336,269,262,,"6,028","37,9","54,1",123,"33,6","26,9","26,2"
1563237519,81,381,529,1248,338,261,265,,"6,10335","38,1","52,9","124,8","33,8","26,1","26,5"
1563237520,82,390,532,1253,341,267,269,,"6,1787",39,"53,2","125,3","34,1","26,7","26,9"
1563237521,83,390,523,1254,344,266,262,,"6,25405",39,"52,3","125,4","34,4","26,6","26,2"
1563237522,84,391,518,1260,346,269,264,,"6,3294","39,1","51,8",126,"34,6","26,9","26,4"
1563237523,85,391,515,1263,342,262,268,,"6,40475","39,1","51,5","126,3","34,2","26,2","26,8"
1563237524,86,388,515,1263,342,262,268,,"6,4801","38,8","51,5","126,3","34,2","26,2","26,8"
1563237525,87,388,517,1267,344,265,267,,"6,55545","38,8","51,7","126,7","34,4","26,5","26,7"
1563237526,88,398,518,1270,346,269,267,,"6,6308","39,8","51,8",127,"34,6","26,9","26,7"
1563237528,89,398,503,1269,352,270,259,,"6,70615","39,8","50,3","126,9","35,2",27,"25,9"
1563237529,90,393,503,1273,352,273,270,,"6,7815","39,3","50,3","127,3","35,2","27,3",27
1563237530,91,393,485,1215,319,256,251,,"6,85685","39,3","48,5","121,5","31,9","25,6","25,1"
1563237531,92,398,485,1215,319,256,251,,"6,9322","39,8","48,5","121,5","31,9","25,6","25,1"
1563237532,93,398,488,1275,352,259,261,,"7,00755","39,8","48,8","127,5","35,2","25,9","26,1"
1563237533,94,402,489,1273,358,271,270,,"7,0829","40,2","48,9","127,3","35,8","27,1",27
1563237535,95,402,489,1275,355,269,259,,"7,15825","40,2","48,9","127,5","35,5","26,9","25,9"
1563237537,96,402,485,1273,357,267,266,,"7,2336","40,2","48,5","127,3","35,7","26,7","26,6"
1563237538,97,400,490,1274,356,263,264,,"7,30895",40,49,"127,4","35,6","26,3","26,4"
1563237539,98,400,487,1271,357,272,270,,"7,3843",40,"48,7","127,1","35,7","27,2",27
1563237540,99,403,481,1271,351,264,268,,"7,45965","40,3","48,1","127,1","35,1","26,4","26,8"
1563237541,100,403,481,1265,356,269,260,,"7,535","40,3","48,1","126,5","35,6","26,9",26
1563237542,101,403,478,1262,354,264,260,,"7,61035","40,3","47,8","126,2","35,4","26,4",26
1563237543,102,410,476,1262,361,267,264,,"7,6857",41,"47,6","126,2","36,1","26,7","26,4"
1563237544,103,410,461,1215,327,250,254,,"7,76105",41,"46,1","121,5","32,7",25,"25,4"
1563237545,104,414,466,1273,356,266,265,,"7,8364","41,4","46,6","127,3","35,6","26,6","26,5"
1563237546,105,414,467,1278,359,265,263,,"7,91175","41,4","46,7","127,8","35,9","26,5","26,3"
1563237547,106,413,467,1278,359,265,263,,"7,9871","41,3","46,7","127,8","35,9","26,5","26,3"
1563237548,107,413,454,1288,357,273,266,,"8,06245","41,3","45,4","128,8","35,7","27,3","26,6"
1563237549,108,416,464,1292,359,262,264,,"8,1378","41,6","46,4","129,2","35,9","26,2","26,4"
1563237551,109,416,459,1295,358,267,261,,"8,21315","41,6","45,9","129,5","35,8","26,7","26,1"
1563237552,110,419,434,1235,359,267,273,,"8,2885","41,9","43,4","123,5","35,9","26,7","27,3"
1563237553,111,419,456,1300,358,266,262,,"8,36385","41,9","45,6",130,"35,8","26,6","26,2"
1563237554,112,421,456,1300,358,266,262,,"8,4392","42,1","45,6",130,"35,8","26,6","26,2"
1563237555,113,421,451,1298,365,264,263,,"8,51455","42,1","45,1","129,8","36,5","26,4","26,3"
1563237556,114,421,453,1304,360,270,270,,"8,5899","42,1","45,3","130,4",36,27,27
1563237558,115,425,445,1307,362,270,275,,"8,66525","42,5","44,5","130,7","36,2",27,"27,5"
1563237559,116,433,447,1450,359,258,252,,"8,7406","43,3","44,7",145,"35,9","25,8","25,2"
1563237560,117,433,434,1303,365,264,263,,"8,81595","43,3","43,4","130,3","36,5","26,4","26,3"
1563237561,118,435,401,1241,371,265,263,,"8,8913","43,5","40,1","124,1","37,1","26,5","26,3"
1563237562,119,435,430,1304,372,271,266,,"8,96665","43,5",43,"130,4","37,2","27,1","26,6"
1563237563,120,436,430,1304,372,271,266,,"9,042","43,6",43,"130,4","37,2","27,1","26,6"
1563237564,121,436,435,1302,378,270,262,,"9,11735","43,6","43,5","130,2","37,8",27,"26,2"
1563237565,122,442,429,1303,377,273,271,,"9,1927","44,2","42,9","130,3","37,7","27,3","27,1"
1563237567,123,436,425,1306,374,263,270,,"9,26805","43,6","42,5","130,6","37,4","26,3",27
1563237568,124,433,418,1305,371,259,269,,"9,3434","43,3","41,8","130,5","37,1","25,9","26,9"
1563237569,125,433,422,1307,375,274,262,,"9,41875","43,3","42,2","130,7","37,5","27,4","26,2"
1563237570,126,435,422,1307,375,274,262,,"9,4941","43,5","42,2","130,7","37,5","27,4","26,2"
1563237571,127,435,433,1305,377,272,266,,"9,56945","43,5","43,3","130,5","37,7","27,2","26,6"
1563237572,128,436,422,1300,378,269,276,,"9,6448","43,6","42,2",130,"37,8","26,9","27,6"
1563237574,129,444,419,1300,383,278,267,,"9,72015","44,4","41,9",130,"38,3","27,8","26,7"
1563237575,130,455,420,1303,379,266,272,,"9,7955","45,5",42,"130,3","37,9","26,6","27,2"
1563237576,131,455,420,1306,382,274,269,,"9,87085","45,5",42,"130,6","38,2","27,4","26,9"
1563237577,132,456,416,1304,383,265,272,,"9,9462","45,6","41,6","130,4","38,3","26,5","27,2"
1563237578,133,456,413,1305,384,275,264,,"10,02155","45,6","41,3","130,5","38,4","27,5","26,4"
1563237579,134,459,409,1305,383,268,261,,"10,0969","45,9","40,9","130,5","38,3","26,8","26,1"
1563237580,135,459,406,1306,389,266,263,,"10,17225","45,9","40,6","130,6","38,9","26,6","26,3"
1563237581,136,458,406,1310,390,264,267,,"10,2476","45,8","40,6",131,39,"26,4","26,7"
1563237583,137,459,403,1304,395,270,262,,"10,32295","45,9","40,3","130,4","39,5",27,"26,2"
1563237584,138,461,403,1308,393,278,265,,"10,3983","46,1","40,3","130,8","39,3","27,8","26,5"
1563237585,139,461,386,1245,392,267,275,,"10,47365","46,1","38,6","124,5","39,2","26,7","27,5"
1563237586,140,462,386,1245,392,267,275,,"10,549","46,2","38,6","124,5","39,2","26,7","27,5"
1563237587,141,462,403,1309,394,273,269,,"10,62435","46,2","40,3","130,9","39,4","27,3","26,9"
1563237588,142,465,401,1312,390,274,267,,"10,6997","46,5","40,1","131,2",39,"27,4","26,7"
1563237590,143,467,394,1307,398,274,265,,"10,77505","46,7","39,4","130,7","39,8","27,4","26,5"
1563237591,144,469,392,1314,394,275,271,,"10,8504","46,9","39,2","131,4","39,4","27,5","27,1"
1563237592,145,469,393,1305,391,259,266,,"10,92575","46,9","39,3","130,5","39,1","25,9","26,6"
1563237593,146,469,396,1311,394,261,273,,"11,0011","46,9","39,6","131,1","39,4","26,1","27,3"
1563237594,147,469,364,1239,398,272,269,,"11,07645","46,9","36,4","123,9","39,8","27,2","26,9"
1563237596,148,472,387,1310,400,272,270,,"11,1518","47,2","38,7",131,40,"27,2",27
1563237598,149,472,392,1310,398,269,276,,"11,22715","47,2","39,2",131,"39,8","26,9","27,6"
1563237599,150,473,391,1313,402,270,274,,"11,3025","47,3","39,1","131,3","40,2",27,"27,4"
1563237600,151,473,357,1145,409,279,295,,"11,37785","47,3","35,7","114,5","40,9","27,9","29,5"
1563237601,152,476,363,1140,409,276,292,,"11,4532","47,6","36,3",114,"40,9","27,6","29,2"
1563237602,153,476,388,1306,403,271,264,,"11,52855","47,6","38,8","130,6","40,3","27,1","26,4"
1563237603,154,480,388,1306,403,271,264,,"11,6039",48,"38,8","130,6","40,3","27,1","26,4"
1563237604,155,480,382,1308,410,273,278,,"11,67925",48,"38,2","130,8",41,"27,3","27,8"
1563237605,156,495,386,1337,399,261,271,,"11,7546","49,5","38,6","133,7","39,9","26,1","27,1"
1563237607,157,499,383,1302,413,271,271,,"11,82995","49,9","38,3","130,2","41,3","27,1","27,1"
1563237608,158,502,341,1126,404,281,280,,"11,9053","50,2","34,1","112,6","40,4","28,1",28
1563237609,159,502,375,1297,420,274,265,,"11,98065","50,2","37,5","129,7",42,"27,4","26,5"
1563237610,160,507,375,1297,420,274,265,,"12,056","50,7","37,5","129,7",42,"27,4","26,5"
1563237611,161,507,371,1301,417,273,272,,"12,13135","50,7","37,1","130,1","41,7","27,3","27,2"
1563237612,162,510,371,1295,418,265,271,,"12,2067",51,"37,1","129,5","41,8","26,5","27,1"
1563237614,163,509,371,1300,421,264,272,,"12,28205","50,9","37,1",130,"42,1","26,4","27,2"
1563237615,164,516,369,1296,427,275,271,,"12,3574","51,6","36,9","129,6","42,7","27,5","27,1"
1563237616,165,516,375,1297,428,276,268,,"12,43275","51,6","37,5","129,7","42,8","27,6","26,8"
1563237617,166,510,367,1296,425,263,265,,"12,5081",51,"36,7","129,6","42,5","26,3","26,5"
1563237618,167,510,360,1301,432,262,267,,"12,58345",51,36,"130,1","43,2","26,2","26,7"
1563237619,168,511,360,1301,432,262,267,,"12,6588","51,1",36,"130,1","43,2","26,2","26,7"
1563237620,169,511,359,1299,435,272,278,,"12,73415","51,1","35,9","129,9","43,5","27,2","27,8"
1563237621,170,511,362,1298,433,264,272,,"12,8095","51,1","36,2","129,8","43,3","26,4","27,2"
1563237623,171,519,347,1289,441,272,263,,"12,88485","51,9","34,7","128,9","44,1","27,2","26,3"
1563237624,172,521,358,1289,438,274,272,,"12,9602","52,1","35,8","128,9","43,8","27,4","27,2"
1563237625,173,521,355,1290,437,272,269,,"13,03555","52,1","35,5",129,"43,7","27,2","26,9"
1563237626,174,522,355,1290,437,272,269,,"13,1109","52,2","35,5",129,"43,7","27,2","26,9"
1563237627,175,522,351,1290,443,273,274,,"13,18625","52,2","35,1",129,"44,3","27,3","27,4"
1563237628,176,515,328,1225,444,270,270,,"13,2616","51,5","32,8","122,5","44,4",27,27
1563237630,177,521,340,1288,443,261,260,,"13,33695","52,1",34,"128,8","44,3","26,1",26
1563237631,178,525,345,1293,448,273,261,,"13,4123","52,5","34,5","129,3","44,8","27,3","26,1"
1563237632,179,525,344,1289,443,267,264,,"13,48765","52,5","34,4","128,9","44,3","26,7","26,4"
1563237633,180,533,346,1295,450,277,265,,"13,563","53,3","34,6","129,5",45,"27,7","26,5"
1563237634,181,533,343,1288,449,273,264,,"13,63835","53,3","34,3","128,8","44,9","27,3","26,4"
1563237635,182,557,343,1288,449,273,264,,"13,7137","55,7","34,3","128,8","44,9","27,3","26,4"
1563237636,183,557,350,1289,455,272,271,,"13,78905","55,7",35,"128,9","45,5","27,2","27,1"
1563237637,184,561,343,1292,458,277,267,,"13,8644","56,1","34,3","129,2","45,8","27,7","26,7"
1563237638,185,565,348,1287,459,272,266,,"13,93975","56,5","34,8","128,7","45,9","27,2","26,6"
1563237639,186,565,344,1284,457,275,275,,"14,0151","56,5","34,4","128,4","45,7","27,5","27,5"
1563237640,187,573,344,1272,459,269,268,,"14,09045","57,3","34,4","127,2","45,9","26,9","26,8"
1563237641,188,573,340,1271,462,274,269,,"14,1658","57,3",34,"127,1","46,2","27,4","26,9"
1563237642,189,576,340,1271,462,274,269,,"14,24115","57,6",34,"127,1","46,2","27,4","26,9"
1563237643,190,576,340,1264,461,267,266,,"14,3165","57,6",34,"126,4","46,1","26,7","26,6"
1563237644,191,572,332,1264,471,272,268,,"14,39185","57,2","33,2","126,4","47,1","27,2","26,8"
1563237646,192,576,335,1258,470,269,270,,"14,4672","57,6","33,5","125,8",47,"26,9",27
1563237647,193,582,332,1258,474,274,278,,"14,54255","58,2","33,2","125,8","47,4","27,4","27,8"
1563237648,194,582,325,1260,476,273,258,,"14,6179","58,2","32,5",126,"47,6","27,3","25,8"
1563237649,195,587,325,1260,476,273,258,,"14,69325","58,7","32,5",126,"47,6","27,3","25,8"
1563237650,196,587,330,1261,481,269,270,,"14,7686","58,7",33,"126,1","48,1","26,9",27
1563237651,197,583,327,1259,472,265,268,,"14,84395","58,3","32,7","125,9","47,2","26,5","26,8"
1563237653,198,573,329,1250,487,272,260,,"14,9193","57,3","32,9",125,"48,7","27,2",26
1563237654,199,574,321,1253,489,269,269,,"14,99465","57,4","32,1","125,3","48,9","26,9","26,9"
1563237655,200,574,320,1252,492,273,264,,"15,07","57,4",32,"125,2","49,2","27,3","26,4"
1563237656,201,583,320,1252,492,273,264,,"15,14535","58,3",32,"125,2","49,2","27,3","26,4"
1563237657,202,583,318,1252,487,264,265,,"15,2207","58,3","31,8","125,2","48,7","26,4","26,5"
1563237658,203,587,317,1255,491,264,277,,"15,29605","58,7","31,7","125,5","49,1","26,4","27,7"
1563237660,204,583,319,1250,495,268,275,,"15,3714","58,3","31,9",125,"49,5","26,8","27,5"
1563237661,205,587,319,1253,492,271,265,,"15,44675","58,7","31,9","125,3","49,2","27,1","26,5"
1563237662,206,587,317,1253,494,276,265,,"15,5221","58,7","31,7","125,3","49,4","27,6","26,5"
1563237663,207,605,316,1253,498,269,257,,"15,59745","60,5","31,6","125,3","49,8","26,9","25,7"
1563237664,208,605,314,1251,496,274,286,,"15,6728","60,5","31,4","125,1","49,6","27,4","28,6"
1563237665,209,636,312,1243,496,270,267,,"15,74815","63,6","31,2","124,3","49,6",27,"26,7"
1563237666,210,636,312,1230,496,278,265,,"15,8235","63,6","31,2",123,"49,6","27,8","26,5"
1563237667,211,644,307,1227,502,271,264,,"15,89885","64,4","30,7","122,7","50,2","27,1","26,4"
1563237668,212,646,306,1216,509,268,268,,"15,9742","64,6","30,6","121,6","50,9","26,8","26,8"
1563237669,213,646,308,1211,511,277,274,,"16,04955","64,6","30,8","121,1","51,1","27,7","27,4"
1563237670,214,647,311,1237,510,271,270,,"16,1249","64,7","31,1","123,7",51,"27,1",27
1563237671,215,647,301,1305,535,287,253,,"16,20025","64,7","30,1","130,5","53,5","28,7","25,3"
1563237672,216,649,301,1305,535,287,253,,"16,2756","64,9","30,1","130,5","53,5","28,7","25,3"
1563237673,217,649,301,1195,522,265,275,,"16,35095","64,9","30,1","119,5","52,2","26,5","27,5"
1563237674,218,657,303,1196,523,271,281,,"16,4263","65,7","30,3","119,6","52,3","27,1","28,1"
1563237676,219,657,303,1191,529,274,271,,"16,50165","65,7","30,3","119,1","52,9","27,4","27,1"
1563237677,220,662,302,1194,532,271,273,,"16,577","66,2","30,2","119,4","53,2","27,1","27,3"
1563237678,221,662,302,1196,530,269,271,,"16,65235","66,2","30,2","119,6",53,"26,9","27,1"
1563237679,222,667,287,1141,536,269,270,,"16,7277","66,7","28,7","114,1","53,6","26,9",27
1563237680,223,667,302,1190,541,278,274,,"16,80305","66,7","30,2",119,"54,1","27,8","27,4"
1563237681,224,668,293,1191,538,265,274,,"16,8784","66,8","29,3","119,1","53,8","26,5","27,4"
1563237683,225,671,299,1187,541,282,276,,"16,95375","67,1","29,9","118,7","54,1","28,2","27,6"
1563237684,226,666,297,1184,550,272,273,,"17,0291","66,6","29,7","118,4",55,"27,2","27,3"
1563237685,227,666,301,1188,543,273,275,,"17,10445","66,6","30,1","118,8","54,3","27,3","27,5"
1563237686,228,669,301,1188,546,274,273,,"17,1798","66,9","30,1","118,8","54,6","27,4","27,3"
1563237687,229,669,299,1189,546,280,265,,"17,25515","66,9","29,9","118,9","54,6",28,"26,5"
1563237688,230,666,299,1189,546,280,265,,"17,3305","66,6","29,9","118,9","54,6",28,"26,5"
1563237689,231,666,291,1146,501,259,271,,"17,40585","66,6","29,1","114,6","50,1","25,9","27,1"
1563237690,232,675,297,1190,552,272,285,,"17,4812","67,5","29,7",119,"55,2","27,2","28,5"
1563237691,233,669,297,1187,548,270,275,,"17,55655","66,9","29,7","118,7","54,8",27,"27,5"
1563237692,234,669,300,1191,548,266,283,,"17,6319","66,9",30,"119,1","54,8","26,6","28,3"
1563237693,235,707,296,1188,547,283,277,,"17,70725","70,7","29,6","118,8","54,7","28,3","27,7"
1563237694,236,707,294,1181,555,274,274,,"17,7826","70,7","29,4","118,1","55,5","27,4","27,4"
1563237695,237,744,294,1181,555,274,274,,"17,85795","74,4","29,4","118,1","55,5","27,4","27,4"
1563237696,238,744,295,1165,561,273,274,,"17,9333","74,4","29,5","116,5","56,1","27,3","27,4"
1563237697,239,753,296,1188,560,268,272,,"18,00865","75,3","29,6","118,8",56,"26,8","27,2"
1563237699,240,760,300,1146,568,280,267,,"18,084",76,30,"114,6","56,8",28,"26,7"
1563237700,241,770,295,1137,569,274,268,,"18,15935",77,"29,5","113,7","56,9","27,4","26,8"
1563237701,242,770,305,1137,575,274,276,,"18,2347",77,"30,5","113,7","57,5","27,4","27,6"
1563237702,243,780,305,1137,575,274,276,,"18,31005",78,"30,5","113,7","57,5","27,4","27,6"
1563237703,244,780,301,1131,588,280,277,,"18,3854",78,"30,1","113,1","58,8",28,"27,7"
1563237704,245,769,300,1127,594,283,276,,"18,46075","76,9",30,"112,7","59,4","28,3","27,6"
1563237706,246,778,293,1219,625,266,264,,"18,5361","77,8","29,3","121,9","62,5","26,6","26,4"
1563237707,247,782,321,1122,603,281,276,,"18,61145","78,2","32,1","112,2","60,3","28,1","27,6"
1563237708,248,782,305,1123,603,277,286,,"18,6868","78,2","30,5","112,3","60,3","27,7","28,6"
1563237709,249,783,307,1123,606,275,271,,"18,76215","78,3","30,7","112,3","60,6","27,5","27,1"
1563237710,250,783,303,1120,609,282,270,,"18,8375","78,3","30,3",112,"60,9","28,2",27
1563237711,251,785,310,1120,604,275,270,,"18,91285","78,5",31,112,"60,4","27,5",27
1563237712,252,785,311,1119,612,281,278,,"18,9882","78,5","31,1","111,9","61,2","28,1","27,8"
1563237713,253,786,303,1114,620,275,272,,"19,06355","78,6","30,3","111,4",62,"27,5","27,2"
1563237715,254,800,305,1112,616,280,265,,"19,1389",80,"30,5","111,2","61,6",28,"26,5"
1563237716,255,800,303,1110,616,279,272,,"19,21425",80,"30,3",111,"61,6","27,9","27,2"
1563237717,256,800,296,1104,614,273,274,,"19,2896",80,"29,6","110,4","61,4","27,3","27,4"
1563237718,257,800,300,1106,622,279,274,,"19,36495",80,30,"110,6","62,2","27,9","27,4"
1563237719,258,790,300,1106,622,279,274,,"19,4403",79,30,"110,6","62,2","27,9","27,4"
1563237720,259,790,300,1097,626,275,273,,"19,51565",79,30,"109,7","62,6","27,5","27,3"
1563237721,260,791,296,1097,624,276,273,,"19,591","79,1","29,6","109,7","62,4","27,6","27,3"
1563237723,261,793,297,1094,633,285,271,,"19,66635","79,3","29,7","109,4","63,3","28,5","27,1"
1563237724,262,858,291,1094,634,277,273,,"19,7417","85,8","29,1","109,4","63,4","27,7","27,3"
1563237725,263,858,295,1185,655,262,262,,"19,81705","85,8","29,5","118,5","65,5","26,2","26,2"
1563237726,264,893,295,1185,655,262,262,,"19,8924","89,3","29,5","118,5","65,5","26,2","26,2"
1563237727,265,893,292,1066,642,288,275,,"19,96775","89,3","29,2","106,6","64,2","28,8","27,5"
1563237728,266,902,293,1054,639,268,279,,"20,0431","90,2","29,3","105,4","63,9","26,8","27,9"
1563237730,267,901,292,1037,658,277,276,,"20,11845","90,1","29,2","103,7","65,8","27,7","27,6"
1563237731,268,901,291,1032,660,282,274,,"20,1938","90,1","29,1","103,2",66,"28,2","27,4"
1563237732,269,901,294,1033,671,284,274,,"20,26915","90,1","29,4","103,3","67,1","28,4","27,4"
1563237733,270,909,288,1030,671,278,275,,"20,3445","90,9","28,8",103,"67,1","27,8","27,5"
1563237734,271,909,295,1026,674,285,266,,"20,41985","90,9","29,5","102,6","67,4","28,5","26,6"
