Time,index,reftemp,sens448,sens449,sens450,sens451,sens452,,Position,reftemp,sens448,sens449,sens450,sens451,sens452
1563248011,79,270,689,943,263,257,254,,"5,95265",27,"68,9","94,3","26,3","25,7","25,4"
1563248012,80,270,684,945,267,256,247,,"6,028",27,"68,4","94,5","26,7","25,6","24,7"
1563248013,81,270,683,945,266,256,246,,"6,10335",27,"68,3","94,5","26,6","25,6","24,6"
1563248014,82,271,681,946,264,253,256,,"6,1787","27,1","68,1","94,6","26,4","25,3","25,6"
1563248015,83,271,682,949,263,257,249,,"6,25405","27,1","68,2","94,9","26,3","25,7","24,9"
1563248016,84,272,682,949,263,257,249,,"6,3294","27,2","68,2","94,9","26,3","25,7","24,9"
1563248017,85,272,674,977,265,254,258,,"6,40475","27,2","67,4","97,7","26,5","25,4","25,8"
1563248018,86,272,668,994,264,260,256,,"6,4801","27,2","66,8","99,4","26,4",26,"25,6"
1563248020,87,272,656,1019,264,254,254,,"6,55545","27,2","65,6","101,9","26,4","25,4","25,4"
1563248021,88,272,651,1028,267,263,252,,"6,6308","27,2","65,1","102,8","26,7","26,3","25,2"
1563248022,89,272,652,1035,265,253,252,,"6,70615","27,2","65,2","103,5","26,5","25,3","25,2"
1563248023,90,274,652,1035,265,253,252,,"6,7815","27,4","65,2","103,5","26,5","25,3","25,2"
1563248024,91,274,639,1049,264,248,252,,"6,85685","27,4","63,9","104,9","26,4","24,8","25,2"
1563248025,92,274,642,1047,269,256,249,,"6,9322","27,4","64,2","104,7","26,9","25,6","24,9"
1563248027,93,273,630,1064,264,249,254,,"7,00755","27,3",63,"106,4","26,4","24,9","25,4"
1563248028,94,274,628,1060,266,258,255,,"7,0829","27,4","62,8",106,"26,6","25,8","25,5"
1563248029,95,274,620,1062,275,253,255,,"7,15825","27,4",62,"106,2","27,5","25,3","25,5"
1563248030,96,275,615,1061,269,259,259,,"7,2336","27,5","61,5","106,1","26,9","25,9","25,9"
1563248031,97,275,611,1067,266,256,263,,"7,30895","27,5","61,1","106,7","26,6","25,6","26,3"
1563248032,98,274,610,1068,263,250,256,,"7,3843","27,4",61,"106,8","26,3",25,"25,6"
1563248034,99,273,604,1068,269,255,258,,"7,45965","27,3","60,4","106,8","26,9","25,5","25,8"
1563248035,100,273,604,1070,270,256,249,,"7,535","27,3","60,4",107,27,"25,6","24,9"
1563248036,101,273,595,1069,272,258,249,,"7,61035","27,3","59,5","106,9","27,2","25,8","24,9"
1563248037,102,274,598,1069,271,259,250,,"7,6857","27,4","59,8","106,9","27,1","25,9",25
1563248038,103,274,594,1078,269,256,252,,"7,76105","27,4","59,4","107,8","26,9","25,6","25,2"
1563248039,104,273,594,1078,269,256,252,,"7,8364","27,3","59,4","107,8","26,9","25,6","25,2"
1563248040,105,273,594,1083,269,252,253,,"7,91175","27,3","59,4","108,3","26,9","25,2","25,3"
1563248041,106,272,590,1079,268,255,253,,"7,9871","27,2",59,"107,9","26,8","25,5","25,3"
1563248043,107,272,588,1078,269,260,256,,"8,06245","27,2","58,8","107,8","26,9",26,"25,6"
1563248044,108,273,588,1098,269,258,261,,"8,1378","27,3","58,8","109,8","26,9","25,8","26,1"
1563248045,109,273,583,1114,267,261,257,,"8,21315","27,3","58,3","111,4","26,7","26,1","25,7"
1563248046,110,273,583,1114,267,261,257,,"8,2885","27,3","58,3","111,4","26,7","26,1","25,7"
1563248047,111,273,574,1136,268,263,257,,"8,36385","27,3","57,4","113,6","26,8","26,3","25,7"
1563248048,112,273,573,1152,270,253,250,,"8,4392","27,3","57,3","115,2",27,"25,3",25
1563248050,113,273,565,1161,265,257,256,,"8,51455","27,3","56,5","116,1","26,5","25,7","25,6"
1563248051,114,274,563,1173,267,247,255,,"8,5899","27,4","56,3","117,3","26,7","24,7","25,5"
1563248052,115,274,558,1176,269,248,257,,"8,66525","27,4","55,8","117,6","26,9","24,8","25,7"
1563248053,116,275,556,1180,268,255,251,,"8,7406","27,5","55,6",118,"26,8","25,5","25,1"
1563248054,117,275,551,1191,271,257,255,,"8,81595","27,5","55,1","119,1","27,1","25,7","25,5"
1563248055,118,276,550,1196,274,258,255,,"8,8913","27,6",55,"119,6","27,4","25,8","25,5"
1563248056,119,277,541,1198,268,252,253,,"8,96665","27,7","54,1","119,8","26,8","25,2","25,3"
1563248057,120,277,542,1199,268,260,251,,"9,042","27,7","54,2","119,9","26,8",26,"25,1"
1563248058,121,276,534,1205,272,251,260,,"9,11735","27,6","53,4","120,5","27,2","25,1",26
1563248059,122,276,524,1208,265,257,255,,"9,1927","27,6","52,4","120,8","26,5","25,7","25,5"
1563248060,123,275,528,1215,271,258,257,,"9,26805","27,5","52,8","121,5","27,1","25,8","25,7"
1563248061,124,275,527,1214,270,255,252,,"9,3434","27,5","52,7","121,4",27,"25,5","25,2"
1563248062,125,277,527,1214,270,255,252,,"9,41875","27,7","52,7","121,4",27,"25,5","25,2"
1563248063,126,277,523,1211,265,256,253,,"9,4941","27,7","52,3","121,1","26,5","25,6","25,3"
1563248064,127,278,523,1213,271,258,257,,"9,56945","27,8","52,3","121,3","27,1","25,8","25,7"
1563248065,128,279,519,1214,270,254,262,,"9,6448","27,9","51,9","121,4",27,"25,4","26,2"
1563248066,129,279,513,1212,264,256,251,,"9,72015","27,9","51,3","121,2","26,4","25,6","25,1"
1563248067,130,279,517,1214,272,257,255,,"9,7955","27,9","51,7","121,4","27,2","25,7","25,5"
1563248068,131,279,513,1223,271,246,252,,"9,87085","27,9","51,3","122,3","27,1","24,6","25,2"
1563248069,132,281,513,1223,271,246,252,,"9,9462","28,1","51,3","122,3","27,1","24,6","25,2"
1563248070,133,281,509,1236,271,261,250,,"10,02155","28,1","50,9","123,6","27,1","26,1",25
1563248071,134,280,506,1237,272,256,258,,"10,0969",28,"50,6","123,7","27,2","25,6","25,8"
1563248073,135,280,503,1253,271,254,256,,"10,17225",28,"50,3","125,3","27,1","25,4","25,6"
1563248074,136,280,502,1254,270,246,255,,"10,2476",28,"50,2","125,4",27,"24,6","25,5"
1563248075,137,280,503,1254,276,256,255,,"10,32295",28,"50,3","125,4","27,6","25,6","25,5"
1563248076,138,280,503,1254,276,256,255,,"10,3983",28,"50,3","125,4","27,6","25,6","25,5"
1563248077,139,280,499,1262,278,253,259,,"10,47365",28,"49,9","126,2","27,8","25,3","25,9"
1563248078,140,281,488,1268,271,253,256,,"10,549","28,1","48,8","126,8","27,1","25,3","25,6"
1563248080,141,282,484,1268,273,256,258,,"10,62435","28,2","48,4","126,8","27,3","25,6","25,8"
1563248081,142,282,482,1273,273,248,257,,"10,6997","28,2","48,2","127,3","27,3","24,8","25,7"
1563248082,143,282,486,1271,278,257,255,,"10,77505","28,2","48,6","127,1","27,8","25,7","25,5"
1563248083,144,284,469,1276,271,253,253,,"10,8504","28,4","46,9","127,6","27,1","25,3","25,3"
1563248084,145,284,473,1283,276,262,259,,"10,92575","28,4","47,3","128,3","27,6","26,2","25,9"
1563248085,146,285,472,1285,279,255,256,,"11,0011","28,5","47,2","128,5","27,9","25,5","25,6"
1563248087,147,287,474,1285,274,261,264,,"11,07645","28,7","47,4","128,5","27,4","26,1","26,4"
1563248088,148,289,467,1287,280,257,253,,"11,1518","28,9","46,7","128,7",28,"25,7","25,3"
1563248089,149,289,467,1291,276,247,256,,"11,22715","28,9","46,7","129,1","27,6","24,7","25,6"
1563248090,150,290,459,1293,278,258,256,,"11,3025",29,"45,9","129,3","27,8","25,8","25,6"
1563248092,151,290,456,1295,278,265,253,,"11,37785",29,"45,6","129,5","27,8","26,5","25,3"
1563248093,152,291,456,1295,278,265,253,,"11,4532","29,1","45,6","129,5","27,8","26,5","25,3"
1563248094,153,291,459,1301,278,259,259,,"11,52855","29,1","45,9","130,1","27,8","25,9","25,9"
1563248095,154,291,449,1304,276,257,257,,"11,6039","29,1","44,9","130,4","27,6","25,7","25,7"
1563248097,155,292,448,1308,280,257,257,,"11,67925","29,2","44,8","130,8",28,"25,7","25,7"
1563248098,156,292,446,1308,280,257,257,,"11,7546","29,2","44,6","130,8",28,"25,7","25,7"
1563248099,157,292,444,1310,283,258,251,,"11,82995","29,2","44,4",131,"28,3","25,8","25,1"
1563248100,158,293,444,1310,283,258,251,,"11,9053","29,3","44,4",131,"28,3","25,8","25,1"
1563248101,159,293,442,1314,281,256,261,,"11,98065","29,3","44,2","131,4","28,1","25,6","26,1"
1563248102,160,294,446,1309,279,261,258,,"12,056","29,4","44,6","130,9","27,9","26,1","25,8"
1563248104,161,294,438,1308,282,259,255,,"12,13135","29,4","43,8","130,8","28,2","25,9","25,5"
1563248105,162,294,434,1311,278,259,258,,"12,2067","29,4","43,4","131,1","27,8","25,9","25,8"
1563248106,163,294,437,1316,282,259,256,,"12,28205","29,4","43,7","131,6","28,2","25,9","25,6"
1563248107,164,294,437,1316,282,259,256,,"12,3574","29,4","43,7","131,6","28,2","25,9","25,6"
1563248108,165,294,434,1325,283,258,258,,"12,43275","29,4","43,4","132,5","28,3","25,8","25,8"
1563248109,166,294,428,1325,284,258,255,,"12,5081","29,4","42,8","132,5","28,4","25,8","25,5"
1563248111,167,296,424,1332,289,258,256,,"12,58345","29,6","42,4","133,2","28,9","25,8","25,6"
1563248112,168,295,428,1330,287,255,253,,"12,6588","29,5","42,8",133,"28,7","25,5","25,3"
1563248113,169,295,422,1334,284,255,255,,"12,73415","29,5","42,2","133,4","28,4","25,5","25,5"
1563248114,170,296,422,1337,284,253,257,,"12,8095","29,6","42,2","133,7","28,4","25,3","25,7"
1563248115,171,296,423,1337,287,260,258,,"12,88485","29,6","42,3","133,7","28,7",26,"25,8"
1563248116,172,297,394,1179,252,244,248,,"12,9602","29,7","39,4","117,9","25,2","24,4","24,8"
1563248117,173,298,418,1343,288,257,258,,"13,03555","29,8","41,8","134,3","28,8","25,7","25,8"
1563248118,174,298,414,1346,287,259,260,,"13,1109","29,8","41,4","134,6","28,7","25,9",26
1563248119,175,299,406,1343,287,256,259,,"13,18625","29,9","40,6","134,3","28,7","25,6","25,9"
1563248120,176,299,412,1344,287,252,256,,"13,2616","29,9","41,2","134,4","28,7","25,2","25,6"
1563248121,177,299,409,1344,287,254,250,,"13,33695","29,9","40,9","134,4","28,7","25,4",25
1563248122,178,299,411,1349,289,260,264,,"13,4123","29,9","41,1","134,9","28,9",26,"26,4"
1563248123,179,301,411,1349,289,260,264,,"13,48765","30,1","41,1","134,9","28,9",26,"26,4"
1563248124,180,301,407,1354,292,260,259,,"13,563","30,1","40,7","135,4","29,2",26,"25,9"
1563248125,181,303,408,1348,292,268,254,,"13,63835","30,3","40,8","134,8","29,2","26,8","25,4"
1563248127,182,304,400,1350,295,260,258,,"13,7137","30,4",40,135,"29,5",26,"25,8"
1563248128,183,305,407,1352,293,261,258,,"13,78905","30,5","40,7","135,2","29,3","26,1","25,8"
1563248129,184,305,400,1348,293,258,256,,"13,8644","30,5",40,"134,8","29,3","25,8","25,6"
1563248130,185,306,400,1348,293,258,256,,"13,93975","30,6",40,"134,8","29,3","25,8","25,6"
1563248131,186,306,401,1355,291,259,256,,"14,0151","30,6","40,1","135,5","29,1","25,9","25,6"
1563248132,187,307,392,1354,291,257,257,,"14,09045","30,7","39,2","135,4","29,1","25,7","25,7"
1563248134,188,307,395,1357,295,258,258,,"14,1658","30,7","39,5","135,7","29,5","25,8","25,8"
1563248135,189,308,398,1359,295,260,257,,"14,24115","30,8","39,8","135,9","29,5",26,"25,7"
1563248136,190,308,390,1358,297,258,260,,"14,3165","30,8",39,"135,8","29,7","25,8",26
1563248137,191,309,390,1358,297,258,260,,"14,39185","30,9",39,"135,8","29,7","25,8",26
1563248138,192,309,387,1360,294,258,257,,"14,4672","30,9","38,7",136,"29,4","25,8","25,7"
1563248139,193,308,385,1361,295,258,257,,"14,54255","30,8","38,5","136,1","29,5","25,8","25,7"
1563248141,194,308,385,1356,294,254,254,,"14,6179","30,8","38,5","135,6","29,4","25,4","25,4"
1563248142,195,311,383,1367,296,251,261,,"14,69325","31,1","38,3","136,7","29,6","25,1","26,1"
1563248143,196,311,380,1365,296,251,257,,"14,7686","31,1",38,"136,5","29,6","25,1","25,7"
1563248144,197,312,384,1367,299,254,259,,"14,84395","31,2","38,4","136,7","29,9","25,4","25,9"
1563248145,198,312,381,1361,298,257,258,,"14,9193","31,2","38,1","136,1","29,8","25,7","25,8"
1563248146,199,313,381,1361,298,257,258,,"14,99465","31,3","38,1","136,1","29,8","25,7","25,8"
1563248147,200,313,377,1375,296,249,258,,"15,07","31,3","37,7","137,5","29,6","24,9","25,8"
1563248148,201,314,375,1367,301,258,257,,"15,14535","31,4","37,5","136,7","30,1","25,8","25,7"
1563248150,202,316,382,1367,304,263,258,,"15,2207","31,6","38,2","136,7","30,4","26,3","25,8"
1563248151,203,318,373,1371,305,260,258,,"15,29605","31,8","37,3","137,1","30,5",26,"25,8"
1563248152,204,318,374,1370,305,262,259,,"15,3714","31,8","37,4",137,"30,5","26,2","25,9"
1563248153,205,320,374,1370,305,262,259,,"15,44675",32,"37,4",137,"30,5","26,2","25,9"
1563248154,206,320,370,1370,305,262,259,,"15,5221",32,37,137,"30,5","26,2","25,9"
1563248155,207,320,372,1376,303,259,263,,"15,59745",32,"37,2","137,6","30,3","25,9","26,3"
1563248157,208,323,364,1375,302,264,259,,"15,6728","32,3","36,4","137,5","30,2","26,4","25,9"
1563248158,209,325,359,1372,310,249,257,,"15,74815","32,5","35,9","137,2",31,"24,9","25,7"
1563248159,210,325,340,1301,308,259,257,,"15,8235","32,5",34,"130,1","30,8","25,9","25,7"
1563248160,211,329,340,1301,308,259,257,,"15,89885","32,9",34,"130,1","30,8","25,9","25,7"
1563248161,212,329,363,1373,307,254,262,,"15,9742","32,9","36,3","137,3","30,7","25,4","26,2"
1563248162,213,329,362,1370,312,260,263,,"16,04955","32,9","36,2",137,"31,2",26,"26,3"
1563248164,214,332,360,1375,309,252,267,,"16,1249","33,2",36,"137,5","30,9","25,2","26,7"
1563248165,215,332,380,1375,310,257,258,,"16,20025","33,2",38,"137,5",31,"25,7","25,8"
1563248166,216,332,360,1495,307,249,250,,"16,2756","33,2",36,"149,5","30,7","24,9",25
1563248167,217,335,288,1672,32767,32767,392,,"16,35095","33,5","28,8","167,2","3276,7","3276,7","39,2"
1563248168,218,335,355,1381,312,268,254,,"16,4263","33,5","35,5","138,1","31,2","26,8","25,4"
1563248169,219,335,355,1381,312,268,254,,"16,50165","33,5","35,5","138,1","31,2","26,8","25,4"
1563248170,220,335,352,1433,310,253,255,,"16,577","33,5","35,2","143,3",31,"25,3","25,5"
1563248171,221,338,350,1380,313,255,253,,"16,65235","33,8",35,138,"31,3","25,5","25,3"
1563248172,222,336,350,1382,315,261,262,,"16,7277","33,6",35,"138,2","31,5","26,1","26,2"
1563248173,223,336,353,1383,314,259,261,,"16,80305","33,6","35,3","138,3","31,4","25,9","26,1"
1563248174,224,342,347,1381,314,258,258,,"16,8784","34,2","34,7","138,1","31,4","25,8","25,8"
1563248175,225,342,342,1388,314,250,255,,"16,95375","34,2","34,2","138,8","31,4",25,"25,5"
1563248176,226,341,342,1388,314,250,255,,"17,0291","34,1","34,2","138,8","31,4",25,"25,5"
1563248177,227,341,352,1386,318,267,259,,"17,10445","34,1","35,2","138,6","31,8","26,7","25,9"
1563248178,228,344,350,1386,319,263,260,,"17,1798","34,4",35,"138,6","31,9","26,3",26
1563248180,229,345,328,1211,280,246,256,,"17,25515","34,5","32,8","121,1",28,"24,6","25,6"
1563248181,230,345,348,1386,322,250,261,,"17,3305","34,5","34,8","138,6","32,2",25,"26,1"
1563248182,231,345,345,1386,326,257,260,,"17,40585","34,5","34,5","138,6","32,6","25,7",26
1563248183,232,343,343,1385,326,261,256,,"17,4812","34,3","34,3","138,5","32,6","26,1","25,6"
1563248184,233,343,346,1388,328,264,260,,"17,55655","34,3","34,6","138,8","32,8","26,4",26
1563248185,234,350,348,1389,326,263,260,,"17,6319",35,"34,8","138,9","32,6","26,3",26
1563248187,235,354,341,1384,328,260,259,,"17,70725","35,4","34,1","138,4","32,8",26,"25,9"
1563248188,236,353,339,1385,325,259,261,,"17,7826","35,3","33,9","138,5","32,5","25,9","26,1"
1563248189,237,353,342,1392,328,258,260,,"17,85795","35,3","34,2","139,2","32,8","25,8",26
1563248190,238,354,338,1398,330,256,263,,"17,9333","35,4","33,8","139,8",33,"25,6","26,3"
1563248191,239,354,337,1390,331,262,262,,"18,00865","35,4","33,7",139,"33,1","26,2","26,2"
1563248192,240,357,337,1390,331,262,262,,"18,084","35,7","33,7",139,"33,1","26,2","26,2"
1563248193,241,357,339,1391,333,261,259,,"18,15935","35,7","33,9","139,1","33,3","26,1","25,9"
1563248194,242,363,342,1392,331,263,264,,"18,2347","36,3","34,2","139,2","33,1","26,3","26,4"
1563248196,243,372,333,1509,324,244,239,,"18,31005","37,2","33,3","150,9","32,4","24,4","23,9"
1563248197,244,376,334,1393,332,256,259,,"18,3854","37,6","33,4","139,3","33,2","25,6","25,9"
1563248198,245,376,334,1394,338,256,264,,"18,46075","37,6","33,4","139,4","33,8","25,6","26,4"
1563248199,246,376,334,1394,338,256,264,,"18,5361","37,6","33,4","139,4","33,8","25,6","26,4"
1563248200,247,376,333,1388,342,252,259,,"18,61145","37,6","33,3","138,8","34,2","25,2","25,9"
1563248201,248,380,330,1385,346,260,259,,"18,6868",38,33,"138,5","34,6",26,"25,9"
1563248203,249,381,333,1380,344,251,256,,"18,76215","38,1","33,3",138,"34,4","25,1","25,6"
1563248204,250,383,306,1206,303,239,253,,"18,8375","38,3","30,6","120,6","30,3","23,9","25,3"
1563248205,251,383,323,1379,347,268,251,,"18,91285","38,3","32,3","137,9","34,7","26,8","25,1"
1563248206,252,385,330,1377,348,263,259,,"18,9882","38,5",33,"137,7","34,8","26,3","25,9"
1563248207,253,385,327,1488,341,248,241,,"19,06355","38,5","32,7","148,8","34,1","24,8","24,1"
1563248208,254,386,322,1487,343,245,235,,"19,1389","38,6","32,2","148,7","34,3","24,5","23,5"
1563248211,255,387,328,1378,353,257,264,,"19,21425","38,7","32,8","137,8","35,3","25,7","26,4"
1563248212,256,389,324,1372,355,267,259,,"19,2896","38,9","32,4","137,2","35,5","26,7","25,9"
1563248213,257,389,310,1300,354,258,257,,"19,36495","38,9",31,130,"35,4","25,8","25,7"
1563248214,258,391,324,1372,356,251,260,,"19,4403","39,1","32,4","137,2","35,6","25,1",26
1563248215,259,391,322,1370,355,248,260,,"19,51565","39,1","32,2",137,"35,5","24,8",26
1563248216,260,389,322,1370,355,248,260,,"19,591","38,9","32,2",137,"35,5","24,8",26
1563248217,261,389,324,1366,361,252,264,,"19,66635","38,9","32,4","136,6","36,1","25,2","26,4"
1563248218,262,396,322,1365,358,259,262,,"19,7417","39,6","32,2","136,5","35,8","25,9","26,2"
1563248220,263,397,317,1363,361,260,259,,"19,81705","39,7","31,7","136,3","36,1",26,"25,9"
1563248221,264,404,318,1363,364,258,252,,"19,8924","40,4","31,8","136,3","36,4","25,8","25,2"
1563248222,265,404,318,1369,361,263,256,,"19,96775","40,4","31,8","136,9","36,1","26,3","25,6"
1563248223,266,403,318,1369,361,263,256,,"20,0431","40,3","31,8","136,9","36,1","26,3","25,6"
1563248224,267,403,314,1367,362,251,254,,"20,11845","40,3","31,4","136,7","36,2","25,1","25,4"
1563248225,268,410,342,1363,367,261,260,,"20,1938",41,"34,2","136,3","36,7","26,1",26
1563248227,269,417,318,1359,372,259,261,,"20,26915","41,7","31,8","135,9","37,2","25,9","26,1"
1563248228,270,420,313,1358,376,257,261,,"20,3445",42,"31,3","135,8","37,6","25,7","26,1"
1563248229,271,420,-2000,1345,360,258,257,,"20,41985",42,-200,"134,5",36,"25,8","25,7"
1563248230,272,426,315,1351,379,262,260,,"20,4952","42,6","31,5","135,1","37,9","26,2",26
