Time,index,reftemp,sens448,sens449,sens450,sens451,sens452,,Position,reftemp,sens448,sens449,sens450,sens451,sens452
1563238709,36,289,251,269,330,284,288,,"2,7126","28,9","25,1","26,9",33,"28,4","28,8"
1563238711,37,290,248,254,320,268,265,,"2,78795",29,"24,8","25,4",32,"26,8","26,5"
1563238712,38,293,263,272,336,278,287,,"2,8633","29,3","26,3","27,2","33,6","27,8","28,7"
1563238713,39,293,258,269,336,286,282,,"2,93865","29,3","25,8","26,9","33,6","28,6","28,2"
1563238714,40,315,258,269,336,286,282,,"3,014","31,5","25,8","26,9","33,6","28,6","28,2"
1563238715,41,315,277,272,342,278,286,,"3,08935","31,5","27,7","27,2","34,2","27,8","28,6"
1563238716,42,351,238,262,355,279,276,,"3,1647","35,1","23,8","26,2","35,5","27,9","27,6"
1563238718,43,379,256,276,382,273,290,,"3,24005","37,9","25,6","27,6","38,2","27,3",29
1563238719,44,396,252,276,398,266,283,,"3,3154","39,6","25,2","27,6","39,8","26,6","28,3"
1563238720,45,396,254,269,417,277,285,,"3,39075","39,6","25,4","26,9","41,7","27,7","28,5"
1563238721,46,395,254,269,417,277,285,,"3,4661","39,5","25,4","26,9","41,7","27,7","28,5"
1563238722,47,395,258,271,443,281,277,,"3,54145","39,5","25,8","27,1","44,3","28,1","27,7"
1563238723,48,401,256,271,441,272,275,,"3,6168","40,1","25,6","27,1","44,1","27,2","27,5"
1563238725,49,406,254,272,469,278,275,,"3,69215","40,6","25,4","27,2","46,9","27,8","27,5"
1563238726,50,432,250,275,463,274,273,,"3,7675","43,2",25,"27,5","46,3","27,4","27,3"
1563238727,51,432,263,256,488,265,270,,"3,84285","43,2","26,3","25,6","48,8","26,5",27
1563238728,52,434,251,273,483,276,272,,"3,9182","43,4","25,1","27,3","48,3","27,6","27,2"
1563238729,53,434,246,266,496,265,261,,"3,99355","43,4","24,6","26,6","49,6","26,5","26,1"
1563238730,54,430,259,272,487,276,282,,"4,0689",43,"25,9","27,2","48,7","27,6","28,2"
1563238732,55,453,256,276,497,277,279,,"4,14425","45,3","25,6","27,6","49,7","27,7","27,9"
1563238733,56,480,260,278,504,277,282,,"4,2196",48,26,"27,8","50,4","27,7","28,2"
1563238734,57,480,255,266,512,288,274,,"4,29495",48,"25,5","26,6","51,2","28,8","27,4"
1563238735,58,469,261,276,510,269,281,,"4,3703","46,9","26,1","27,6",51,"26,9","28,1"
1563238736,59,469,274,267,511,282,272,,"4,44565","46,9","27,4","26,7","51,1","28,2","27,2"
1563238737,60,457,258,270,516,278,270,,"4,521","45,7","25,8",27,"51,6","27,8",27
1563238738,61,457,253,276,515,277,275,,"4,59635","45,7","25,3","27,6","51,5","27,7","27,5"
1563238739,62,463,245,277,522,266,285,,"4,6717","46,3","24,5","27,7","52,2","26,6","28,5"
1563238740,63,463,257,276,529,271,272,,"4,74705","46,3","25,7","27,6","52,9","27,1","27,2"
1563238741,64,463,257,274,524,275,273,,"4,8224","46,3","25,7","27,4","52,4","27,5","27,3"
1563238742,65,491,244,282,527,267,275,,"4,89775","49,1","24,4","28,2","52,7","26,7","27,5"
1563238743,66,491,253,282,526,267,280,,"4,9731","49,1","25,3","28,2","52,6","26,7",28
1563238744,67,567,253,282,526,267,280,,"5,04845","56,7","25,3","28,2","52,6","26,7",28
1563238745,68,567,259,279,537,269,279,,"5,1238","56,7","25,9","27,9","53,7","26,9","27,9"
1563238746,69,629,251,285,554,266,277,,"5,19915","62,9","25,1","28,5","55,4","26,6","27,7"
1563238748,70,660,251,261,542,268,275,,"5,2745",66,"25,1","26,1","54,2","26,8","27,5"
1563238749,71,704,250,279,605,274,278,,"5,34985","70,4",25,"27,9","60,5","27,4","27,8"
1563238750,72,704,260,278,609,269,278,,"5,4252","70,4",26,"27,8","60,9","26,9","27,8"
1563238751,73,702,260,278,609,269,278,,"5,50055","70,2",26,"27,8","60,9","26,9","27,8"
1563238752,74,702,255,281,636,275,273,,"5,5759","70,2","25,5","28,1","63,6","27,5","27,3"
1563238753,75,677,259,283,640,274,274,,"5,65125","67,7","25,9","28,3",64,"27,4","27,4"
1563238755,76,692,264,280,660,278,279,,"5,7266","69,2","26,4",28,66,"27,8","27,9"
1563238756,77,706,259,279,663,283,273,,"5,80195","70,6","25,9","27,9","66,3","28,3","27,3"
1563238757,78,706,259,282,670,273,284,,"5,8773","70,6","25,9","28,2",67,"27,3","28,4"
1563238758,79,689,259,282,670,273,284,,"5,95265","68,9","25,9","28,2",67,"27,3","28,4"
1563238759,80,689,259,284,682,274,270,,"6,028","68,9","25,9","28,4","68,2","27,4",27
1563238760,81,683,251,263,637,269,271,,"6,10335","68,3","25,1","26,3","63,7","26,9","27,1"
1563238762,82,650,231,271,680,292,287,,"6,1787",65,"23,1","27,1",68,"29,2","28,7"
1563238763,83,653,262,283,690,287,275,,"6,25405","65,3","26,2","28,3",69,"28,7","27,5"
1563238764,84,653,260,284,700,283,273,,"6,3294","65,3",26,"28,4",70,"28,3","27,3"
1563238765,85,661,258,287,693,280,275,,"6,40475","66,1","25,8","28,7","69,3",28,"27,5"
1563238766,86,661,253,285,706,280,275,,"6,4801","66,1","25,3","28,5","70,6",28,"27,5"
1563238767,87,640,253,286,698,276,278,,"6,55545",64,"25,3","28,6","69,8","27,6","27,8"
1563238769,88,651,253,273,750,264,265,,"6,6308","65,1","25,3","27,3",75,"26,4","26,5"
1563238769,89,651,255,290,708,278,275,,"6,70615","65,1","25,5",29,"70,8","27,8","27,5"
1563238770,90,667,255,292,698,274,274,,"6,7815","66,7","25,5","29,2","69,8","27,4","27,4"
1563238771,91,667,258,287,710,275,266,,"6,85685","66,7","25,8","28,7",71,"27,5","26,6"
1563238772,92,670,259,288,708,288,266,,"6,9322",67,"25,9","28,8","70,8","28,8","26,6"
1563238773,93,670,256,291,710,272,276,,"7,00755",67,"25,6","29,1",71,"27,2","27,6"
1563238774,94,795,256,291,710,272,276,,"7,0829","79,5","25,6","29,1",71,"27,2","27,6"
1563238775,95,795,260,289,722,281,269,,"7,15825","79,5",26,"28,9","72,2","28,1","26,9"
1563238776,96,791,260,294,730,285,270,,"7,2336","79,1",26,"29,4",73,"28,5",27
1563238778,97,803,257,297,749,275,273,,"7,30895","80,3","25,7","29,7","74,9","27,5","27,3"
1563238779,98,842,259,294,765,296,273,,"7,3843","84,2","25,9","29,4","76,5","29,6","27,3"
1563238780,99,842,259,295,777,304,278,,"7,45965","84,2","25,9","29,5","77,7","30,4","27,8"
1563238781,100,858,259,295,777,304,278,,"7,535","85,8","25,9","29,5","77,7","30,4","27,8"
1563238782,101,858,261,302,795,291,270,,"7,61035","85,8","26,1","30,2","79,5","29,1",27
1563238783,102,829,265,302,797,305,272,,"7,6857","82,9","26,5","30,2","79,7","30,5","27,2"
1563238786,103,858,263,300,820,294,275,,"7,76105","85,8","26,3",30,82,"29,4","27,5"
1563238787,104,885,262,305,819,299,277,,"7,8364","88,5","26,2","30,5","81,9","29,9","27,7"
1563238788,105,885,267,307,820,303,269,,"7,91175","88,5","26,7","30,7",82,"30,3","26,9"
1563238789,106,929,262,307,820,303,269,,"7,9871","92,9","26,2","30,7",82,"30,3","26,9"
1563238790,107,929,268,298,830,309,273,,"8,06245","92,9","26,8","29,8",83,"30,9","27,3"
1563238791,108,959,248,295,791,314,284,,"8,1378","95,9","24,8","29,5","79,1","31,4","28,4"
1563238793,109,954,262,308,840,303,269,,"8,21315","95,4","26,2","30,8",84,"30,3","26,9"
1563238794,110,936,264,314,846,306,271,,"8,2885","93,6","26,4","31,4","84,6","30,6","27,1"
1563238795,111,936,274,311,846,309,279,,"8,36385","93,6","27,4","31,1","84,6","30,9","27,9"
1563238796,112,904,251,285,857,293,246,,"8,4392","90,4","25,1","28,5","85,7","29,3","24,6"
1563238797,113,904,268,321,845,304,274,,"8,51455","90,4","26,8","32,1","84,5","30,4","27,4"
1563238798,114,883,268,321,845,304,274,,"8,5899","88,3","26,8","32,1","84,5","30,4","27,4"
1563238799,115,883,274,316,861,314,271,,"8,66525","88,3","27,4","31,6","86,1","31,4","27,1"
1563238800,116,895,267,316,860,309,266,,"8,7406","89,5","26,7","31,6",86,"30,9","26,6"
1563238802,117,920,267,319,859,311,278,,"8,81595",92,"26,7","31,9","85,9","31,1","27,8"
1563238803,118,972,256,304,791,294,263,,"8,8913","97,2","25,6","30,4","79,1","29,4","26,3"
1563238804,119,972,268,314,862,316,269,,"8,96665","97,2","26,8","31,4","86,2","31,6","26,9"
1563238805,120,1033,268,314,862,316,269,,"9,042","103,3","26,8","31,4","86,2","31,6","26,9"
1563238806,121,1033,260,324,867,318,271,,"9,11735","103,3",26,"32,4","86,7","31,8","27,1"
1563238807,122,1056,270,326,873,320,274,,"9,1927","105,6",27,"32,6","87,3",32,"27,4"
1563238809,123,1046,264,317,821,315,270,,"9,26805","104,6","26,4","31,7","82,1","31,5",27
1563238810,124,1051,271,338,891,328,271,,"9,3434","105,1","27,1","33,8","89,1","32,8","27,1"
1563238811,125,1051,279,342,897,325,273,,"9,41875","105,1","27,9","34,2","89,7","32,5","27,3"
1563238812,126,1046,279,342,897,325,273,,"9,4941","104,6","27,9","34,2","89,7","32,5","27,3"
1563238813,127,1046,277,339,896,344,276,,"9,56945","104,6","27,7","33,9","89,6","34,4","27,6"
1563238814,128,1049,262,332,903,342,274,,"9,6448","104,9","26,2","33,2","90,3","34,2","27,4"
1563238816,129,1048,282,342,911,336,274,,"9,72015","104,8","28,2","34,2","91,1","33,6","27,4"
1563238817,130,1058,275,348,911,337,271,,"9,7955","105,8","27,5","34,8","91,1","33,7","27,1"
1563238818,131,1058,275,342,909,350,269,,"9,87085","105,8","27,5","34,2","90,9",35,"26,9"
1563238819,132,1050,275,342,909,350,269,,"9,9462",105,"27,5","34,2","90,9",35,"26,9"
1563238820,133,1050,284,348,920,347,273,,"10,02155",105,"28,4","34,8",92,"34,7","27,3"
1563238821,134,1048,272,346,924,349,277,,"10,0969","104,8","27,2","34,6","92,4","34,9","27,7"
1563238823,135,1037,276,345,926,363,275,,"10,17225","103,7","27,6","34,5","92,6","36,3","27,5"
1563238824,136,1043,280,348,930,354,266,,"10,2476","104,3",28,"34,8",93,"35,4","26,6"
1563238825,137,1043,276,351,932,354,274,,"10,32295","104,3","27,6","35,1","93,2","35,4","27,4"
1563238826,138,1040,265,330,860,338,261,,"10,3983",104,"26,5",33,86,"33,8","26,1"
1563238827,139,1040,272,349,929,359,276,,"10,47365",104,"27,2","34,9","92,9","35,9","27,6"
1563238828,140,1055,273,346,932,365,282,,"10,549","105,5","27,3","34,6","93,2","36,5","28,2"
1563238830,141,1050,266,338,1017,357,251,,"10,62435",105,"26,6","33,8","101,7","35,7","25,1"
1563238831,142,1042,259,348,1015,352,257,,"10,6997","104,2","25,9","34,8","101,5","35,2","25,7"
1563238832,143,1042,265,346,938,363,274,,"10,77505","104,2","26,5","34,6","93,8","36,3","27,4"
1563238833,144,1101,272,342,935,368,280,,"10,8504","110,1","27,2","34,2","93,5","36,8",28
1563238834,145,1101,235,322,866,385,281,,"10,92575","110,1","23,5","32,2","86,6","38,5","28,1"
1563238835,146,1181,235,322,866,385,281,,"11,0011","118,1","23,5","32,2","86,6","38,5","28,1"
1563238836,147,1181,264,344,947,373,282,,"11,07645","118,1","26,4","34,4","94,7","37,3","28,2"
1563238837,148,1206,263,344,951,377,275,,"11,1518","120,6","26,3","34,4","95,1","37,7","27,5"
1563238838,149,1224,266,346,963,379,273,,"11,22715","122,4","26,6","34,6","96,3","37,9","27,3"
1563238839,150,1224,268,345,968,390,278,,"11,3025","122,4","26,8","34,5","96,8",39,"27,8"
1563238840,151,1218,273,347,968,383,280,,"11,37785","121,8","27,3","34,7","96,8","38,3",28
1563238841,152,1218,270,348,977,388,270,,"11,4532","121,8",27,"34,8","97,7","38,8",27
1563238842,153,1222,270,348,977,388,270,,"11,52855","122,2",27,"34,8","97,7","38,8",27
1563238843,154,1222,264,348,982,406,269,,"11,6039","122,2","26,4","34,8","98,2","40,6","26,9"
1563238844,155,1230,247,341,928,404,289,,"11,67925",123,"24,7","34,1","92,8","40,4","28,9"
1563238846,156,1235,264,349,1005,408,275,,"11,7546","123,5","26,4","34,9","100,5","40,8","27,5"
1563238847,157,1230,270,349,1002,400,278,,"11,82995",123,27,"34,9","100,2",40,"27,8"
1563238848,158,1230,269,353,1008,408,274,,"11,9053",123,"26,9","35,3","100,8","40,8","27,4"
1563238849,159,1231,269,353,1008,408,274,,"11,98065","123,1","26,9","35,3","100,8","40,8","27,4"
1563238850,160,1231,258,355,1005,417,274,,"12,056","123,1","25,8","35,5","100,5","41,7","27,4"
1563238851,161,1233,263,357,1007,404,280,,"12,13135","123,3","26,3","35,7","100,7","40,4",28
1563238853,162,1237,264,354,1010,413,271,,"12,2067","123,7","26,4","35,4",101,"41,3","27,1"
1563238854,163,1234,266,356,1014,412,266,,"12,28205","123,4","26,6","35,6","101,4","41,2","26,6"
1563238855,164,1234,269,356,1016,418,272,,"12,3574","123,4","26,9","35,6","101,6","41,8","27,2"
1563238856,165,1234,269,356,1016,418,272,,"12,43275","123,4","26,9","35,6","101,6","41,8","27,2"
1563238857,166,1234,272,362,1013,409,267,,"12,5081","123,4","27,2","36,2","101,3","40,9","26,7"
1563238858,167,1247,263,363,1016,421,272,,"12,58345","124,7","26,3","36,3","101,6","42,1","27,2"
1563238860,168,1244,275,373,1023,422,278,,"12,6588","124,4","27,5","37,3","102,3","42,2","27,8"
1563238861,169,1231,276,378,1029,415,272,,"12,73415","123,1","27,6","37,8","102,9","41,5","27,2"
1563238862,170,1231,271,374,1025,415,275,,"12,8095","123,1","27,1","37,4","102,5","41,5","27,5"
1563238863,171,1298,281,372,1015,425,269,,"12,88485","129,8","28,1","37,2","101,5","42,5","26,9"
1563238864,172,1298,278,374,1023,415,273,,"12,9602","129,8","27,8","37,4","102,3","41,5","27,3"
1563238865,173,1337,278,374,1023,415,273,,"13,03555","133,7","27,8","37,4","102,3","41,5","27,3"
1563238866,174,1337,255,342,953,407,267,,"13,1109","133,7","25,5","34,2","95,3","40,7","26,7"
1563238867,175,1346,278,377,1037,439,272,,"13,18625","134,6","27,8","37,7","103,7","43,9","27,2"
1563238869,176,1352,283,380,1054,448,269,,"13,2616","135,2","28,3",38,"105,4","44,8","26,9"
1563238870,177,1349,221,290,741,382,252,,"13,33695","134,9","22,1",29,"74,1","38,2","25,2"
1563238871,178,1349,285,390,1061,446,276,,"13,4123","134,9","28,5",39,"106,1","44,6","27,6"
1563238872,179,1354,285,390,1061,446,276,,"13,48765","135,4","28,5",39,"106,1","44,6","27,6"
1563238873,180,1354,280,390,1071,453,273,,"13,563","135,4",28,39,"107,1","45,3","27,3"
1563238874,181,1354,283,381,1069,452,271,,"13,63835","135,4","28,3","38,1","106,9","45,2","27,1"
1563238876,182,1353,273,378,1069,458,271,,"13,7137","135,3","27,3","37,8","106,9","45,8","27,1"
1563238877,183,1358,284,375,1078,469,273,,"13,78905","135,8","28,4","37,5","107,8","46,9","27,3"
1563238878,184,1358,281,385,1080,468,277,,"13,8644","135,8","28,1","38,5",108,"46,8","27,7"
1563238879,185,1361,281,385,1080,468,277,,"13,93975","136,1","28,1","38,5",108,"46,8","27,7"
1563238880,186,1361,284,382,1083,477,280,,"14,0151","136,1","28,4","38,2","108,3","47,7",28
1563238881,187,1358,280,388,1073,470,282,,"14,09045","135,8",28,"38,8","107,3",47,"28,2"
1563238883,188,1362,286,386,1083,478,269,,"14,1658","136,2","28,6","38,6","108,3","47,8","26,9"
1563238884,189,1364,279,379,1089,487,275,,"14,24115","136,4","27,9","37,9","108,9","48,7","27,5"
1563238885,190,1364,287,385,1096,484,279,,"14,3165","136,4","28,7","38,5","109,6","48,4","27,9"
1563238886,191,1367,289,383,1093,482,278,,"14,39185","136,7","28,9","38,3","109,3","48,2","27,8"
1563238887,192,1367,289,390,1092,489,282,,"14,4672","136,7","28,9",39,"109,2","48,9","28,2"
1563238888,193,1367,287,386,1095,482,277,,"14,54255","136,7","28,7","38,6","109,5","48,2","27,7"
1563238890,194,1362,280,387,1090,489,274,,"14,6179","136,2",28,"38,7",109,"48,9","27,4"
1563238891,195,1367,281,389,1090,485,274,,"14,69325","136,7","28,1","38,9",109,"48,5","27,4"
1563238892,196,1367,281,388,1096,485,268,,"14,7686","136,7","28,1","38,8","109,6","48,5","26,8"
1563238893,197,1397,283,387,1100,494,278,,"14,84395","139,7","28,3","38,7",110,"49,4","27,8"
1563238894,198,1397,288,388,1099,498,270,,"14,9193","139,7","28,8","38,8","109,9","49,8",27
1563238895,199,1413,288,388,1099,498,270,,"14,99465","141,3","28,8","38,8","109,9","49,8",27
1563238896,200,1413,284,391,1099,501,283,,"15,07","141,3","28,4","39,1","109,9","50,1","28,3"
1563238897,201,1428,291,372,1023,488,274,,"15,14535","142,8","29,1","37,2","102,3","48,8","27,4"
1563238899,202,1430,285,396,1103,503,277,,"15,2207",143,"28,5","39,6","110,3","50,3","27,7"
1563238900,203,1426,279,398,1119,509,278,,"15,29605","142,6","27,9","39,8","111,9","50,9","27,8"
1563238901,204,1426,290,401,1128,518,274,,"15,3714","142,6",29,"40,1","112,8","51,8","27,4"
1563238902,205,1431,290,401,1128,518,274,,"15,44675","143,1",29,"40,1","112,8","51,8","27,4"
1563238904,206,1431,289,396,1121,525,285,,"15,5221","143,1","28,9","39,6","112,1","52,5","28,5"
1563238905,207,1427,286,395,1126,530,289,,"15,59745","142,7","28,6","39,5","112,6",53,"28,9"
1563238907,208,1425,276,394,1128,545,286,,"15,6728","142,5","27,6","39,4","112,8","54,5","28,6"
1563238908,209,1432,284,403,1128,539,290,,"15,74815","143,2","28,4","40,3","112,8","53,9",29
1563238909,210,1432,284,405,1138,545,293,,"15,8235","143,2","28,4","40,5","113,8","54,5","29,3"
1563238910,211,1431,231,334,1063,562,304,,"15,89885","143,1","23,1","33,4","106,3","56,2","30,4"
1563238911,212,1431,280,401,1137,554,290,,"15,9742","143,1",28,"40,1","113,7","55,4",29
1563238912,213,1428,284,406,1137,551,293,,"16,04955","142,8","28,4","40,6","113,7","55,1","29,3"
1563238914,214,1426,282,400,1142,551,282,,"16,1249","142,6","28,2",40,"114,2","55,1","28,2"
1563238915,215,1438,276,403,1140,548,296,,"16,20025","143,8","27,6","40,3",114,"54,8","29,6"
1563238916,216,1438,282,403,1140,556,290,,"16,2756","143,8","28,2","40,3",114,"55,6",29
1563238917,217,1432,279,402,1142,561,284,,"16,35095","143,2","27,9","40,2","114,2","56,1","28,4"
1563238918,218,1432,280,402,1144,560,279,,"16,4263","143,2",28,"40,2","114,4",56,"27,9"
1563238919,219,1436,280,402,1144,560,279,,"16,50165","143,6",28,"40,2","114,4",56,"27,9"
1563238920,220,1436,276,407,1145,557,282,,"16,577","143,6","27,6","40,7","114,5","55,7","28,2"
1563238921,221,1434,277,410,1139,554,288,,"16,65235","143,4","27,7",41,"113,9","55,4","28,8"
1563238923,222,1447,276,411,1148,554,292,,"16,7277","144,7","27,6","41,1","114,8","55,4","29,2"
1563238924,223,1471,276,411,1139,552,294,,"16,80305","147,1","27,6","41,1","113,9","55,2","29,4"
1563238925,224,1471,274,412,1147,555,288,,"16,8784","147,1","27,4","41,2","114,7","55,5","28,8"
1563238926,225,1471,274,412,1147,555,288,,"16,95375","147,1","27,4","41,2","114,7","55,5","28,8"
1563238927,226,1471,275,420,1159,567,295,,"17,0291","147,1","27,5",42,"115,9","56,7","29,5"
1563238928,227,1477,273,418,1151,576,301,,"17,10445","147,7","27,3","41,8","115,1","57,6","30,1"
1563238930,228,1477,222,312,789,488,266,,"17,1798","147,7","22,2","31,2","78,9","48,8","26,6"
1563238931,229,1477,271,418,1164,588,302,,"17,25515","147,7","27,1","41,8","116,4","58,8","30,2"
1563238932,230,1477,258,405,1168,583,296,,"17,3305","147,7","25,8","40,5","116,8","58,3","29,6"
1563238933,231,1485,258,405,1168,583,296,,"17,40585","148,5","25,8","40,5","116,8","58,3","29,6"
1563238934,232,1485,249,399,1086,587,319,,"17,4812","148,5","24,9","39,9","108,6","58,7","31,9"
1563238935,233,1490,261,415,1161,582,292,,"17,55655",149,"26,1","41,5","116,1","58,2","29,2"
1563238937,234,1495,268,434,1169,568,294,,"17,6319","149,5","26,8","43,4","116,9","56,8","29,4"
1563238938,235,1497,264,435,1178,575,300,,"17,70725","149,7","26,4","43,5","117,8","57,5",30
1563238939,236,1497,256,411,1081,554,286,,"17,7826","149,7","25,6","41,1","108,1","55,4","28,6"
1563238940,237,1495,262,437,1176,576,303,,"17,85795","149,5","26,2","43,7","117,6","57,6","30,3"
1563238941,238,1495,265,434,1183,586,307,,"17,9333","149,5","26,5","43,4","118,3","58,6","30,7"
1563238942,239,1487,265,434,1183,586,307,,"18,00865","148,7","26,5","43,4","118,3","58,6","30,7"
1563238943,240,1487,269,440,1183,589,297,,"18,084","148,7","26,9",44,"118,3","58,9","29,7"
1563238944,241,1490,287,449,1287,580,264,,"18,15935",149,"28,7","44,9","128,7",58,"26,4"
1563238945,242,1495,269,438,1182,589,306,,"18,2347","149,5","26,9","43,8","118,2","58,9","30,6"
1563238946,243,1495,265,438,1178,584,308,,"18,31005","149,5","26,5","43,8","117,8","58,4","30,8"
1563238947,244,1493,267,439,1196,582,293,,"18,3854","149,3","26,7","43,9","119,6","58,2","29,3"
1563238948,245,1493,269,437,1203,583,308,,"18,46075","149,3","26,9","43,7","120,3","58,3","30,8"
1563238949,246,1494,269,437,1203,583,308,,"18,5361","149,4","26,9","43,7","120,3","58,3","30,8"
1563238950,247,1494,270,431,1184,598,304,,"18,61145","149,4",27,"43,1","118,4","59,8","30,4"
1563238951,248,1493,271,434,1185,593,308,,"18,6868","149,3","27,1","43,4","118,5","59,3","30,8"
1563238953,249,1495,260,417,1184,588,301,,"18,76215","149,5",26,"41,7","118,4","58,8","30,1"
1563238954,250,1506,276,435,1185,592,301,,"18,8375","150,6","27,6","43,5","118,5","59,2","30,1"
1563238955,251,1506,270,436,1205,594,297,,"18,91285","150,6",27,"43,6","120,5","59,4","29,7"
1563238956,252,1507,270,436,1205,594,297,,"18,9882","150,7",27,"43,6","120,5","59,4","29,7"
1563238957,253,1507,273,444,1189,600,304,,"19,06355","150,7","27,3","44,4","118,9",60,"30,4"
1563238958,254,1514,270,453,1195,600,312,,"19,1389","151,4",27,"45,3","119,5",60,"31,2"
1563238960,255,1518,271,461,1193,612,307,,"19,21425","151,8","27,1","46,1","119,3","61,2","30,7"
1563238961,256,1513,270,460,1192,617,313,,"19,2896","151,3",27,46,"119,2","61,7","31,3"
1563238962,257,1513,274,463,1200,612,309,,"19,36495","151,3","27,4","46,3",120,"61,2","30,9"
1563238963,258,1520,274,464,1194,608,312,,"19,4403",152,"27,4","46,4","119,4","60,8","31,2"
1563238964,259,1520,271,464,1199,610,312,,"19,51565",152,"27,1","46,4","119,9",61,"31,2"
1563238965,260,1515,240,434,1106,617,327,,"19,591","151,5",24,"43,4","110,6","61,7","32,7"
1563238967,261,1515,253,442,1204,621,310,,"19,66635","151,5","25,3","44,2","120,4","62,1",31
1563238968,262,1506,253,429,1092,598,310,,"19,7417","150,6","25,3","42,9","109,2","59,8",31
1563238969,263,1506,257,425,1100,599,315,,"19,81705","150,6","25,7","42,5",110,"59,9","31,5"
1563238970,264,1502,265,441,1204,619,321,,"19,8924","150,2","26,5","44,1","120,4","61,9","32,1"
1563238971,265,1502,222,399,1200,627,333,,"19,96775","150,2","22,2","39,9",120,"62,7","33,3"
1563238972,266,1506,222,399,1200,627,333,,"20,0431","150,6","22,2","39,9",120,"62,7","33,3"
1563238973,267,1506,265,434,1206,620,326,,"20,11845","150,6","26,5","43,4","120,6",62,"32,6"
1563238975,268,1505,258,424,1200,622,331,,"20,1938","150,5","25,8","42,4",120,"62,2","33,1"
1563238976,269,1505,267,424,1200,625,336,,"20,26915","150,5","26,7","42,4",120,"62,5","33,6"
1563238977,270,1501,261,414,1197,617,336,,"20,3445","150,1","26,1","41,4","119,7","61,7","33,6"
