Time,index,reftemp,sens448,sens449,sens450,sens451,sens452,,Position,reftemp,sens448,sens449,sens450,sens451,sens452
1563249188,32,274,240,264,280,291,272,,"2,4112","27,4",24,"26,4",28,"29,1","27,2"
1563249189,33,273,238,265,274,293,274,,"2,48655","27,3","23,8","26,5","27,4","29,3","27,4"
1563249191,34,273,232,262,273,289,273,,"2,5619","27,3","23,2","26,2","27,3","28,9","27,3"
1563249192,35,273,239,267,278,287,284,,"2,63725","27,3","23,9","26,7","27,8","28,7","28,4"
1563249193,36,273,237,265,276,291,278,,"2,7126","27,3","23,7","26,5","27,6","29,1","27,8"
1563249194,37,272,233,264,275,284,272,,"2,78795","27,2","23,3","26,4","27,5","28,4","27,2"
1563249195,38,272,241,262,281,291,280,,"2,8633","27,2","24,1","26,2","28,1","29,1",28
1563249196,39,273,241,262,281,291,280,,"2,93865","27,3","24,1","26,2","28,1","29,1",28
1563249197,40,273,241,266,275,289,277,,"3,014","27,3","24,1","26,6","27,5","28,9","27,7"
1563249198,41,273,236,266,276,289,279,,"3,08935","27,3","23,6","26,6","27,6","28,9","27,9"
1563249200,42,272,239,263,276,287,285,,"3,1647","27,2","23,9","26,3","27,6","28,7","28,5"
1563249201,43,272,241,266,279,287,277,,"3,24005","27,2","24,1","26,6","27,9","28,7","27,7"
1563249202,44,272,239,265,277,283,282,,"3,3154","27,2","23,9","26,5","27,7","28,3","28,2"
1563249203,45,272,239,265,277,283,282,,"3,39075","27,2","23,9","26,5","27,7","28,3","28,2"
1563249204,46,272,234,262,272,285,278,,"3,4661","27,2","23,4","26,2","27,2","28,5","27,8"
1563249205,47,273,231,258,273,289,267,,"3,54145","27,3","23,1","25,8","27,3","28,9","26,7"
1563249207,48,273,236,261,276,290,270,,"3,6168","27,3","23,6","26,1","27,6",29,27
1563249208,49,273,233,267,270,290,274,,"3,69215","27,3","23,3","26,7",27,29,"27,4"
1563249209,50,273,238,266,277,288,276,,"3,7675","27,3","23,8","26,6","27,7","28,8","27,6"
1563249210,51,273,235,262,278,282,278,,"3,84285","27,3","23,5","26,2","27,8","28,2","27,8"
1563249211,52,273,239,262,277,283,267,,"3,9182","27,3","23,9","26,2","27,7","28,3","26,7"
1563249212,53,272,239,262,277,283,267,,"3,99355","27,2","23,9","26,2","27,7","28,3","26,7"
1563249213,54,272,240,263,277,286,282,,"4,0689","27,2",24,"26,3","27,7","28,6","28,2"
1563249214,55,272,238,260,275,285,272,,"4,14425","27,2","23,8",26,"27,5","28,5","27,2"
1563249216,56,272,242,262,275,289,278,,"4,2196","27,2","24,2","26,2","27,5","28,9","27,8"
1563249217,57,271,235,265,279,283,268,,"4,29495","27,1","23,5","26,5","27,9","28,3","26,8"
1563249218,58,271,234,265,278,283,280,,"4,3703","27,1","23,4","26,5","27,8","28,3",28
1563249219,59,271,234,265,278,283,280,,"4,44565","27,1","23,4","26,5","27,8","28,3",28
1563249220,60,271,232,263,276,277,272,,"4,521","27,1","23,2","26,3","27,6","27,7","27,2"
1563249221,61,272,238,267,278,282,272,,"4,59635","27,2","23,8","26,7","27,8","28,2","27,2"
1563249223,62,272,234,261,279,285,271,,"4,6717","27,2","23,4","26,1","27,9","28,5","27,1"
1563249224,63,272,236,267,276,281,265,,"4,74705","27,2","23,6","26,7","27,6","28,1","26,5"
1563249225,64,272,239,260,275,282,263,,"4,8224","27,2","23,9",26,"27,5","28,2","26,3"
1563249226,65,273,235,261,283,278,259,,"4,89775","27,3","23,5","26,1","28,3","27,8","25,9"
1563249227,66,273,232,261,262,268,270,,"4,9731","27,3","23,2","26,1","26,2","26,8",27
1563249228,67,273,241,265,281,286,270,,"5,04845","27,3","24,1","26,5","28,1","28,6",27
1563249229,68,273,226,242,252,268,259,,"5,1238","27,3","22,6","24,2","25,2","26,8","25,9"
1563249230,69,273,237,261,280,280,267,,"5,19915","27,3","23,7","26,1",28,28,"26,7"
1563249231,70,272,208,221,252,280,262,,"5,2745","27,2","20,8","22,1","25,2",28,"26,2"
1563249232,71,272,239,266,277,276,281,,"5,34985","27,2","23,9","26,6","27,7","27,6","28,1"
1563249233,72,272,225,241,246,261,261,,"5,4252","27,2","22,5","24,1","24,6","26,1","26,1"
1563249234,73,272,237,268,279,279,269,,"5,50055","27,2","23,7","26,8","27,9","27,9","26,9"
1563249235,74,272,237,268,279,279,269,,"5,5759","27,2","23,7","26,8","27,9","27,9","26,9"
1563249236,75,272,236,269,276,271,266,,"5,65125","27,2","23,6","26,9","27,6","27,1","26,6"
1563249237,76,272,236,269,280,278,262,,"5,7266","27,2","23,6","26,9",28,"27,8","26,2"
1563249239,77,272,236,264,281,280,265,,"5,80195","27,2","23,6","26,4","28,1",28,"26,5"
1563249240,78,272,241,266,275,283,270,,"5,8773","27,2","24,1","26,6","27,5","28,3",27
1563249241,79,272,242,265,280,283,269,,"5,95265","27,2","24,2","26,5",28,"28,3","26,9"
1563249242,80,273,242,265,280,283,269,,"6,028","27,3","24,2","26,5",28,"28,3","26,9"
1563249243,81,273,238,260,275,281,270,,"6,10335","27,3","23,8",26,"27,5","28,1",27
1563249244,82,272,232,264,282,285,266,,"6,1787","27,2","23,2","26,4","28,2","28,5","26,6"
1563249246,83,272,241,265,278,280,269,,"6,25405","27,2","24,1","26,5","27,8",28,"26,9"
1563249247,84,272,236,259,281,281,267,,"6,3294","27,2","23,6","25,9","28,1","28,1","26,7"
1563249248,85,272,237,264,285,279,269,,"6,40475","27,2","23,7","26,4","28,5","27,9","26,9"
1563249249,86,274,238,264,285,279,269,,"6,4801","27,4","23,8","26,4","28,5","27,9","26,9"
1563249250,87,274,239,267,292,274,268,,"6,55545","27,4","23,9","26,7","29,2","27,4","26,8"
1563249251,88,277,244,266,298,280,268,,"6,6308","27,7","24,4","26,6","29,8",28,"26,8"
1563249253,89,280,250,263,310,279,273,,"6,70615",28,25,"26,3",31,"27,9","27,3"
1563249254,90,285,239,263,307,280,270,,"6,7815","28,5","23,9","26,3","30,7",28,27
1563249255,91,285,242,266,322,274,263,,"6,85685","28,5","24,2","26,6","32,2","27,4","26,3"
1563249256,92,289,242,266,322,274,263,,"6,9322","28,9","24,2","26,6","32,2","27,4","26,3"
1563249257,93,289,236,266,320,276,269,,"7,00755","28,9","23,6","26,6",32,"27,6","26,9"
1563249258,94,292,246,265,321,274,263,,"7,0829","29,2","24,6","26,5","32,1","27,4","26,3"
1563249260,95,294,240,266,317,275,265,,"7,15825","29,4",24,"26,6","31,7","27,5","26,5"
1563249261,96,296,242,264,315,274,264,,"7,2336","29,6","24,2","26,4","31,5","27,4","26,4"
1563249262,97,296,241,269,323,274,268,,"7,30895","29,6","24,1","26,9","32,3","27,4","26,8"
1563249263,98,297,238,268,317,275,273,,"7,3843","29,7","23,8","26,8","31,7","27,5","27,3"
1563249264,99,297,230,261,304,269,273,,"7,45965","29,7",23,"26,1","30,4","26,9","27,3"
1563249265,100,299,230,261,304,269,273,,"7,535","29,9",23,"26,1","30,4","26,9","27,3"
1563249266,101,299,240,270,320,274,271,,"7,61035","29,9",24,27,32,"27,4","27,1"
1563249267,102,300,239,272,323,274,266,,"7,6857",30,"23,9","27,2","32,3","27,4","26,6"
1563249269,103,301,243,268,328,273,273,,"7,76105","30,1","24,3","26,8","32,8","27,3","27,3"
1563249270,104,302,236,270,324,265,271,,"7,8364","30,2","23,6",27,"32,4","26,5","27,1"
1563249271,105,302,234,256,313,266,250,,"7,91175","30,2","23,4","25,6","31,3","26,6",25
1563249272,106,303,234,256,313,266,250,,"7,9871","30,3","23,4","25,6","31,3","26,6",25
1563249273,107,303,240,271,328,273,270,,"8,06245","30,3",24,"27,1","32,8","27,3",27
1563249274,108,323,241,267,329,271,264,,"8,1378","32,3","24,1","26,7","32,9","27,1","26,4"
1563249276,109,346,242,265,346,276,270,,"8,21315","34,6","24,2","26,5","34,6","27,6",27
1563249277,110,373,236,263,377,277,265,,"8,2885","37,3","23,6","26,3","37,7","27,7","26,5"
1563249278,111,373,250,264,404,281,266,,"8,36385","37,3",25,"26,4","40,4","28,1","26,6"
1563249280,112,404,250,264,404,281,266,,"8,4392","40,4",25,"26,4","40,4","28,1","26,6"
1563249281,113,404,242,271,450,271,265,,"8,51455","40,4","24,2","27,1",45,"27,1","26,5"
1563249282,114,436,239,271,469,275,269,,"8,5899","43,6","23,9","27,1","46,9","27,5","26,9"
1563249284,115,458,245,268,507,276,262,,"8,66525","45,8","24,5","26,8","50,7","27,6","26,2"
1563249285,116,482,238,270,521,274,262,,"8,7406","48,2","23,8",27,"52,1","27,4","26,2"
1563249286,117,482,237,269,536,277,270,,"8,81595","48,2","23,7","26,9","53,6","27,7",27
1563249287,118,506,240,271,541,278,272,,"8,8913","50,6",24,"27,1","54,1","27,8","27,2"
1563249288,119,506,243,272,552,269,267,,"8,96665","50,6","24,3","27,2","55,2","26,9","26,7"
1563249289,120,526,243,272,552,269,267,,"9,042","52,6","24,3","27,2","55,2","26,9","26,7"
1563249290,121,526,244,270,574,275,266,,"9,11735","52,6","24,4",27,"57,4","27,5","26,6"
1563249291,122,535,238,272,580,274,261,,"9,1927","53,5","23,8","27,2",58,"27,4","26,1"
1563249293,123,561,238,276,602,281,263,,"9,26805","56,1","23,8","27,6","60,2","28,1","26,3"
1563249294,124,568,243,279,615,271,263,,"9,3434","56,8","24,3","27,9","61,5","27,1","26,3"
1563249295,125,568,238,274,625,278,263,,"9,41875","56,8","23,8","27,4","62,5","27,8","26,3"
1563249296,126,581,238,274,625,278,263,,"9,4941","58,1","23,8","27,4","62,5","27,8","26,3"
1563249297,127,581,243,276,630,274,266,,"9,56945","58,1","24,3","27,6",63,"27,4","26,6"
1563249298,128,590,239,282,640,274,267,,"9,6448",59,"23,9","28,2",64,"27,4","26,7"
1563249300,129,613,240,282,649,276,264,,"9,72015","61,3",24,"28,2","64,9","27,6","26,4"
1563249301,130,617,240,285,651,268,272,,"9,7955","61,7",24,"28,5","65,1","26,8","27,2"
1563249302,131,617,238,283,656,269,268,,"9,87085","61,7","23,8","28,3","65,6","26,9","26,8"
1563249303,132,618,237,283,659,283,267,,"9,9462","61,8","23,7","28,3","65,9","28,3","26,7"
1563249304,133,618,237,280,665,279,265,,"10,02155","61,8","23,7",28,"66,5","27,9","26,5"
1563249305,134,623,244,285,676,278,266,,"10,0969","62,3","24,4","28,5","67,6","27,8","26,6"
1563249307,135,638,240,285,703,275,269,,"10,17225","63,8",24,"28,5","70,3","27,5","26,9"
1563249308,136,655,234,288,719,274,265,,"10,2476","65,5","23,4","28,8","71,9","27,4","26,5"
1563249309,137,655,239,288,748,272,265,,"10,32295","65,5","23,9","28,8","74,8","27,2","26,5"
1563249310,138,688,243,294,747,279,273,,"10,3983","68,8","24,3","29,4","74,7","27,9","27,3"
1563249311,139,688,243,294,744,277,269,,"10,47365","68,8","24,3","29,4","74,4","27,7","26,9"
1563249312,140,723,241,293,764,279,261,,"10,549","72,3","24,1","29,3","76,4","27,9","26,1"
1563249313,141,723,239,300,774,271,270,,"10,62435","72,3","23,9",30,"77,4","27,1",27
1563249314,142,728,228,291,794,275,260,,"10,6997","72,8","22,8","29,1","79,4","27,5",26
1563249315,143,732,235,289,834,257,247,,"10,77505","73,2","23,5","28,9","83,4","25,7","24,7"
1563249316,144,732,242,302,812,269,267,,"10,8504","73,2","24,2","30,2","81,2","26,9","26,7"
1563249317,145,771,241,305,822,273,264,,"10,92575","77,1","24,1","30,5","82,2","27,3","26,4"
1563249318,146,771,242,307,838,280,264,,"11,0011","77,1","24,2","30,7","83,8",28,"26,4"
1563249319,147,777,242,307,838,280,264,,"11,07645","77,7","24,2","30,7","83,8",28,"26,4"
1563249320,148,777,242,314,858,276,268,,"11,1518","77,7","24,2","31,4","85,8","27,6","26,8"
1563249321,149,792,238,317,866,272,264,,"11,22715","79,2","23,8","31,7","86,6","27,2","26,4"
1563249323,150,788,240,317,872,275,264,,"11,3025","78,8",24,"31,7","87,2","27,5","26,4"
1563249324,151,822,240,319,875,278,263,,"11,37785","82,2",24,"31,9","87,5","27,8","26,3"
1563249325,152,822,241,321,889,277,275,,"11,4532","82,2","24,1","32,1","88,9","27,7","27,5"
1563249326,153,820,241,321,889,277,275,,"11,52855",82,"24,1","32,1","88,9","27,7","27,5"
1563249327,154,820,237,319,961,270,260,,"11,6039",82,"23,7","31,9","96,1",27,26
1563249328,155,837,238,326,905,278,263,,"11,67925","83,7","23,8","32,6","90,5","27,8","26,3"
1563249330,156,826,238,336,919,274,264,,"11,7546","82,6","23,8","33,6","91,9","27,4","26,4"
1563249331,157,837,242,336,922,275,262,,"11,82995","83,7","24,2","33,6","92,2","27,5","26,2"
1563249332,158,837,162,311,871,290,278,,"11,9053","83,7","16,2","31,1","87,1",29,"27,8"
1563249333,159,871,162,311,871,290,278,,"11,98065","87,1","16,2","31,1","87,1",29,"27,8"
1563249334,160,871,239,342,925,273,267,,"12,056","87,1","23,9","34,2","92,5","27,3","26,7"
1563249335,161,915,241,340,937,283,263,,"12,13135","91,5","24,1",34,"93,7","28,3","26,3"
1563249337,162,958,236,333,988,266,244,,"12,2067","95,8","23,6","33,3","98,8","26,6","24,4"
1563249338,163,986,240,344,944,278,275,,"12,28205","98,6",24,"34,4","94,4","27,8","27,5"
1563249339,164,986,230,347,1019,280,249,,"12,3574","98,6",23,"34,7","101,9",28,"24,9"
1563249340,165,1003,239,350,961,283,278,,"12,43275","100,3","23,9",35,"96,1","28,3","27,8"
1563249341,166,1003,233,341,956,287,270,,"12,5081","100,3","23,3","34,1","95,6","28,7",27
1563249342,167,994,244,354,966,291,270,,"12,58345","99,4","24,4","35,4","96,6","29,1",27
1563249344,168,1008,241,357,975,293,266,,"12,6588","100,8","24,1","35,7","97,5","29,3","26,6"
1563249345,169,999,230,326,847,276,254,,"12,73415","99,9",23,"32,6","84,7","27,6","25,4"
1563249346,170,999,236,354,1041,281,247,,"12,8095","99,9","23,6","35,4","104,1","28,1","24,7"
1563249347,171,1011,241,359,991,295,272,,"12,88485","101,1","24,1","35,9","99,1","29,5","27,2"
1563249348,172,1011,239,357,988,299,264,,"12,9602","101,1","23,9","35,7","98,8","29,9","26,4"
1563249349,173,1009,239,357,988,299,264,,"13,03555","100,9","23,9","35,7","98,8","29,9","26,4"
1563249350,174,1009,245,365,996,297,273,,"13,1109","100,9","24,5","36,5","99,6","29,7","27,3"
1563249351,175,1027,247,369,991,292,267,,"13,18625","102,7","24,7","36,9","99,1","29,2","26,7"
1563249352,176,1039,237,370,1001,301,260,,"13,2616","103,9","23,7",37,"100,1","30,1",26
1563249353,177,1039,240,371,1012,299,260,,"13,33695","103,9",24,"37,1","101,2","29,9",26
1563249354,178,1047,239,373,1019,303,260,,"13,4123","104,7","23,9","37,3","101,9","30,3",26
1563249355,179,1047,227,347,881,286,260,,"13,48765","104,7","22,7","34,7","88,1","28,6",26
1563249356,180,1055,227,347,881,286,260,,"13,563","105,5","22,7","34,7","88,1","28,6",26
1563249357,181,1055,243,379,1034,301,266,,"13,63835","105,5","24,3","37,9","103,4","30,1","26,6"
1563249358,182,1055,240,381,1031,301,261,,"13,7137","105,5",24,"38,1","103,1","30,1","26,1"
1563249360,183,1071,239,382,1038,301,271,,"13,78905","107,1","23,9","38,2","103,8","30,1","27,1"
1563249361,184,1063,243,379,1044,308,267,,"13,8644","106,3","24,3","37,9","104,4","30,8","26,7"
1563249362,185,1063,231,376,1037,299,275,,"13,93975","106,3","23,1","37,6","103,7","29,9","27,5"
1563249363,186,1126,231,376,1037,299,275,,"14,0151","112,6","23,1","37,6","103,7","29,9","27,5"
1563249364,187,1126,241,390,1045,313,271,,"14,09045","112,6","24,1",39,"104,5","31,3","27,1"
1563249365,188,1232,232,385,1108,299,241,,"14,1658","123,2","23,2","38,5","110,8","29,9","24,1"
1563249367,189,1276,234,377,1044,317,272,,"14,24115","127,6","23,4","37,7","104,4","31,7","27,2"
1563249368,190,1296,237,396,1042,304,270,,"14,3165","129,6","23,7","39,6","104,2","30,4",27
1563249369,191,1296,243,394,1052,317,269,,"14,39185","129,6","24,3","39,4","105,2","31,7","26,9"
1563249370,192,1306,243,393,1051,316,274,,"14,4672","130,6","24,3","39,3","105,1","31,6","27,4"
1563249371,193,1306,244,395,1053,316,266,,"14,54255","130,6","24,4","39,5","105,3","31,6","26,6"
1563249372,194,1309,238,391,1054,318,264,,"14,6179","130,9","23,8","39,1","105,4","31,8","26,4"
1563249374,195,1327,247,390,1060,325,264,,"14,69325","132,7","24,7",39,106,"32,5","26,4"
1563249375,196,1318,245,398,1058,323,272,,"14,7686","131,8","24,5","39,8","105,8","32,3","27,2"
1563249376,197,1318,245,402,1065,317,267,,"14,84395","131,8","24,5","40,2","106,5","31,7","26,7"
1563249377,198,1316,243,398,1063,312,264,,"14,9193","131,6","24,3","39,8","106,3","31,2","26,4"
1563249378,199,1316,241,396,1066,316,264,,"14,99465","131,6","24,1","39,6","106,6","31,6","26,4"
1563249379,200,1297,241,396,1066,316,264,,"15,07","129,7","24,1","39,6","106,6","31,6","26,4"
1563249380,201,1297,246,398,1063,323,270,,"15,14535","129,7","24,6","39,8","106,3","32,3",27
1563249381,202,1335,262,401,1061,319,271,,"15,2207","133,5","26,2","40,1","106,1","31,9","27,1"
1563249383,203,1307,248,403,1069,317,275,,"15,29605","130,7","24,8","40,3","106,9","31,7","27,5"
1563249384,204,1321,242,399,1071,323,273,,"15,3714","132,1","24,2","39,9","107,1","32,3","27,3"
1563249385,205,1321,243,404,1073,324,273,,"15,44675","132,1","24,3","40,4","107,3","32,4","27,3"
1563249386,206,1359,243,404,1073,324,273,,"15,5221","135,9","24,3","40,4","107,3","32,4","27,3"
1563249387,207,1359,241,403,1065,315,269,,"15,59745","135,9","24,1","40,3","106,5","31,5","26,9"
1563249388,208,1340,243,405,1077,317,269,,"15,6728",134,"24,3","40,5","107,7","31,7","26,9"
1563249390,209,1357,244,399,1075,323,271,,"15,74815","135,7","24,4","39,9","107,5","32,3","27,1"
1563249391,210,1358,232,385,1080,323,272,,"15,8235","135,8","23,2","38,5",108,"32,3","27,2"
1563249392,211,1358,236,392,1162,311,243,,"15,89885","135,8","23,6","39,2","116,2","31,1","24,3"
1563249393,212,1361,236,392,1162,311,243,,"15,9742","136,1","23,6","39,2","116,2","31,1","24,3"
1563249394,213,1361,245,402,1089,319,263,,"16,04955","136,1","24,5","40,2","108,9","31,9","26,3"
1563249395,214,1423,246,402,1083,323,272,,"16,1249","142,3","24,6","40,2","108,3","32,3","27,2"
1563249397,215,1416,243,402,1098,328,274,,"16,20025","141,6","24,3","40,2","109,8","32,8","27,4"
1563249399,216,1400,241,406,1101,334,275,,"16,2756",140,"24,1","40,6","110,1","33,4","27,5"
1563249400,217,1400,246,408,1108,338,266,,"16,35095",140,"24,6","40,8","110,8","33,8","26,6"
1563249401,218,1422,240,406,1111,336,263,,"16,4263","142,2",24,"40,6","111,1","33,6","26,3"
1563249402,219,1422,241,415,1110,332,284,,"16,50165","142,2","24,1","41,5",111,"33,2","28,4"
1563249403,220,1448,243,412,1109,340,275,,"16,577","144,8","24,3","41,2","110,9",34,"27,5"
1563249405,221,1427,239,418,1119,335,269,,"16,65235","142,7","23,9","41,8","111,9","33,5","26,9"
1563249406,222,1433,164,392,1718,32767,424,,"16,7277","143,3","16,4","39,2","171,8","3276,7","42,4"
1563249407,223,1433,240,421,1125,345,275,,"16,80305","143,3",24,"42,1","112,5","34,5","27,5"
1563249408,224,1422,243,424,1129,347,274,,"16,8784","142,2","24,3","42,4","112,9","34,7","27,4"
1563249409,225,1422,243,425,1127,350,283,,"16,95375","142,2","24,3","42,5","112,7",35,"28,3"
1563249410,226,1410,243,425,1127,350,283,,"17,0291",141,"24,3","42,5","112,7",35,"28,3"
1563249411,227,1410,245,423,1132,360,278,,"17,10445",141,"24,5","42,3","113,2",36,"27,8"
1563249412,228,1413,240,428,1131,350,277,,"17,1798","141,3",24,"42,8","113,1",35,"27,7"
1563249414,229,1425,241,429,1120,352,276,,"17,25515","142,5","24,1","42,9",112,"35,2","27,6"
1563249415,230,1424,242,427,1126,370,271,,"17,3305","142,4","24,2","42,7","112,6",37,"27,1"
1563249416,231,1424,244,434,1128,359,278,,"17,40585","142,4","24,4","43,4","112,8","35,9","27,8"
1563249417,232,1415,244,434,1128,359,278,,"17,4812","141,5","24,4","43,4","112,8","35,9","27,8"
1563249418,233,1415,231,402,956,338,277,,"17,55655","141,5","23,1","40,2","95,6","33,8","27,7"
1563249419,234,1420,244,435,1128,366,280,,"17,6319",142,"24,4","43,5","112,8","36,6",28
1563249421,235,1437,246,439,1133,374,285,,"17,70725","143,7","24,6","43,9","113,3","37,4","28,5"
1563249422,236,1456,233,440,1128,374,285,,"17,7826","145,6","23,3",44,"112,8","37,4","28,5"
1563249423,237,1456,234,444,1130,374,281,,"17,85795","145,6","23,4","44,4",113,"37,4","28,1"
1563249424,238,1440,234,444,1130,374,281,,"17,9333",144,"23,4","44,4",113,"37,4","28,1"
1563249425,239,1440,249,446,1141,379,293,,"18,00865",144,"24,9","44,6","114,1","37,9","29,3"
1563249426,240,1410,244,444,1140,378,297,,"18,084",141,"24,4","44,4",114,"37,8","29,7"
1563249428,241,1389,257,446,1151,384,286,,"18,15935","138,9","25,7","44,6","115,1","38,4","28,6"
1563249429,242,1404,242,444,1150,379,290,,"18,2347","140,4","24,2","44,4",115,"37,9",29
1563249430,243,1404,241,444,1148,386,283,,"18,31005","140,4","24,1","44,4","114,8","38,6","28,3"
1563249431,244,1410,238,440,1219,375,280,,"18,3854",141,"23,8",44,"121,9","37,5",28
1563249432,245,1410,235,407,977,363,282,,"18,46075",141,"23,5","40,7","97,7","36,3","28,2"
1563249433,246,1412,246,440,1164,389,291,,"18,5361","141,2","24,6",44,"116,4","38,9","29,1"
1563249435,247,1415,248,446,1160,388,287,,"18,61145","141,5","24,8","44,6",116,"38,8","28,7"
1563249436,248,1411,246,446,1167,387,285,,"18,6868","141,1","24,6","44,6","116,7","38,7","28,5"
1563249437,249,1411,241,441,1161,400,285,,"18,76215","141,1","24,1","44,1","116,1",40,"28,5"
1563249438,250,1408,242,443,1172,391,287,,"18,8375","140,8","24,2","44,3","117,2","39,1","28,7"
1563249439,251,1408,242,444,1172,393,285,,"18,91285","140,8","24,2","44,4","117,2","39,3","28,5"
1563249440,252,1404,242,444,1172,393,285,,"18,9882","140,4","24,2","44,4","117,2","39,3","28,5"
1563249441,253,1404,245,445,1168,391,299,,"19,06355","140,4","24,5","44,5","116,8","39,1","29,9"
1563249442,254,1402,245,442,1164,393,290,,"19,1389","140,2","24,5","44,2","116,4","39,3",29
1563249444,255,1395,247,444,1171,397,287,,"19,21425","139,5","24,7","44,4","117,1","39,7","28,7"
1563249445,256,1402,243,443,1175,397,291,,"19,2896","140,2","24,3","44,3","117,5","39,7","29,1"
1563249446,257,1402,239,439,1260,386,269,,"19,36495","140,2","23,9","43,9",126,"38,6","26,9"
1563249447,258,1409,239,439,1260,386,269,,"19,4403","140,9","23,9","43,9",126,"38,6","26,9"
1563249448,259,1409,241,439,1177,401,280,,"19,51565","140,9","24,1","43,9","117,7","40,1",28
1563249449,260,1411,240,442,1165,392,282,,"19,591","141,1",24,"44,2","116,5","39,2","28,2"
1563249451,261,1402,248,441,1167,394,286,,"19,66635","140,2","24,8","44,1","116,7","39,4","28,6"
1563249452,262,1411,245,440,1168,405,285,,"19,7417","141,1","24,5",44,"116,8","40,5","28,5"
1563249453,263,1411,244,440,1166,395,287,,"19,81705","141,1","24,4",44,"116,6","39,5","28,7"
1563249454,264,1426,244,440,1166,395,287,,"19,8924","142,6","24,4",44,"116,6","39,5","28,7"
1563249455,265,1426,245,439,1172,394,290,,"19,96775","142,6","24,5","43,9","117,2","39,4",29
1563249456,266,1455,243,440,1171,392,290,,"20,0431","145,5","24,3",44,"117,1","39,2",29
1563249458,267,1447,240,444,1169,385,288,,"20,11845","144,7",24,"44,4","116,9","38,5","28,8"
1563249459,268,1437,246,442,1174,389,297,,"20,1938","143,7","24,6","44,2","117,4","38,9","29,7"
1563249460,269,1437,247,446,1174,389,299,,"20,26915","143,7","24,7","44,6","117,4","38,9","29,9"
1563249461,270,1444,245,440,1167,396,289,,"20,3445","144,4","24,5",44,"116,7","39,6","28,9"
1563249462,271,1444,242,440,1166,389,285,,"20,41985","144,4","24,2",44,"116,6","38,9","28,5"
1563249463,272,1463,242,440,1166,389,285,,"20,4952","146,3","24,2",44,"116,6","38,9","28,5"
