Time,index,reftemp,sens448,sens449,sens450,sens451,sens452,,Position,reftemp,sens448,sens449,sens450,sens451,sens452
1563244929,32,239,604,486,242,235,232,,"2,4112","23,9","60,4","48,6","24,2","23,5","23,2"
1563244930,33,239,596,494,243,240,229,,"2,48655","23,9","59,6","49,4","24,3",24,"22,9"
1563244931,34,239,596,494,243,240,229,,"2,5619","23,9","59,6","49,4","24,3",24,"22,9"
1563244932,35,239,588,501,243,238,229,,"2,63725","23,9","58,8","50,1","24,3","23,8","22,9"
1563244933,36,240,582,506,244,239,232,,"2,7126",24,"58,2","50,6","24,4","23,9","23,2"
1563244935,37,240,576,519,247,236,230,,"2,78795",24,"57,6","51,9","24,7","23,6",23
1563244936,38,241,573,523,246,236,231,,"2,8633","24,1","57,3","52,3","24,6","23,6","23,1"
1563244937,39,241,573,528,245,231,229,,"2,93865","24,1","57,3","52,8","24,5","23,1","22,9"
1563244938,40,241,571,530,239,242,223,,"3,014","24,1","57,1",53,"23,9","24,2","22,3"
1563244939,41,241,565,534,245,241,227,,"3,08935","24,1","56,5","53,4","24,5","24,1","22,7"
1563244940,42,241,565,534,245,241,227,,"3,1647","24,1","56,5","53,4","24,5","24,1","22,7"
1563244941,43,241,562,539,244,238,230,,"3,24005","24,1","56,2","53,9","24,4","23,8",23
1563244942,44,242,555,545,249,238,228,,"3,3154","24,2","55,5","54,5","24,9","23,8","22,8"
1563244944,45,241,549,549,245,234,228,,"3,39075","24,1","54,9","54,9","24,5","23,4","22,8"
1563244945,46,242,550,549,244,235,236,,"3,4661","24,2",55,"54,9","24,4","23,5","23,6"
1563244946,47,242,549,550,242,238,232,,"3,54145","24,2","54,9",55,"24,2","23,8","23,2"
1563244947,48,242,549,550,242,238,232,,"3,6168","24,2","54,9",55,"24,2","23,8","23,2"
1563244948,49,242,550,559,248,239,230,,"3,69215","24,2",55,"55,9","24,8","23,9",23
1563244949,50,242,544,558,243,242,231,,"3,7675","24,2","54,4","55,8","24,3","24,2","23,1"
1563244951,51,242,542,565,248,246,230,,"3,84285","24,2","54,2","56,5","24,8","24,6",23
1563244952,52,242,542,569,245,242,230,,"3,9182","24,2","54,2","56,9","24,5","24,2",23
1563244953,53,242,542,569,243,240,226,,"3,99355","24,2","54,2","56,9","24,3",24,"22,6"
1563244954,54,242,544,570,247,236,239,,"4,0689","24,2","54,4",57,"24,7","23,6","23,9"
1563244955,55,242,542,581,244,237,228,,"4,14425","24,2","54,2","58,1","24,4","23,7","22,8"
1563244956,56,242,540,593,245,242,224,,"4,2196","24,2",54,"59,3","24,5","24,2","22,4"
1563244957,57,242,538,604,246,241,235,,"4,29495","24,2","53,8","60,4","24,6","24,1","23,5"
1563244958,58,242,533,617,247,239,235,,"4,3703","24,2","53,3","61,7","24,7","23,9","23,5"
1563244959,59,242,524,624,247,239,232,,"4,44565","24,2","52,4","62,4","24,7","23,9","23,2"
1563244960,60,242,520,628,246,232,232,,"4,521","24,2",52,"62,8","24,6","23,2","23,2"
1563244961,61,243,521,636,245,246,228,,"4,59635","24,3","52,1","63,6","24,5","24,6","22,8"
1563244962,62,243,519,639,248,236,229,,"4,6717","24,3","51,9","63,9","24,8","23,6","22,9"
1563244963,63,243,519,639,248,236,229,,"4,74705","24,3","51,9","63,9","24,8","23,6","22,9"
1563244964,64,243,511,647,242,241,230,,"4,8224","24,3","51,1","64,7","24,2","24,1",23
1563244965,65,244,510,649,244,241,233,,"4,89775","24,4",51,"64,9","24,4","24,1","23,3"
1563244967,66,244,511,656,245,244,230,,"4,9731","24,4","51,1","65,6","24,5","24,4",23
1563244968,67,243,506,660,247,240,234,,"5,04845","24,3","50,6",66,"24,7",24,"23,4"
1563244969,68,243,501,665,245,242,224,,"5,1238","24,3","50,1","66,5","24,5","24,2","22,4"
1563244970,69,242,507,668,244,244,224,,"5,19915","24,2","50,7","66,8","24,4","24,4","22,4"
1563244971,70,242,501,671,249,238,232,,"5,2745","24,2","50,1","67,1","24,9","23,8","23,2"
1563244972,71,243,497,677,247,251,229,,"5,34985","24,3","49,7","67,7","24,7","25,1","22,9"
1563244974,72,243,491,681,246,237,228,,"5,4252","24,3","49,1","68,1","24,6","23,7","22,8"
1563244975,73,243,490,683,245,245,225,,"5,50055","24,3",49,"68,3","24,5","24,5","22,5"
1563244976,74,243,490,685,245,240,229,,"5,5759","24,3",49,"68,5","24,5",24,"22,9"
1563244977,75,244,490,683,246,236,231,,"5,65125","24,4",49,"68,3","24,6","23,6","23,1"
1563244978,76,244,487,687,244,237,233,,"5,7266","24,4","48,7","68,7","24,4","23,7","23,3"
1563244979,77,245,487,687,244,237,233,,"5,80195","24,5","48,7","68,7","24,4","23,7","23,3"
1563244980,78,245,490,690,243,238,223,,"5,8773","24,5",49,69,"24,3","23,8","22,3"
1563244981,79,244,487,694,246,238,231,,"5,95265","24,4","48,7","69,4","24,6","23,8","23,1"
1563244983,80,244,486,697,250,243,235,,"6,028","24,4","48,6","69,7",25,"24,3","23,5"
1563244984,81,245,483,703,245,239,226,,"6,10335","24,5","48,3","70,3","24,5","23,9","22,6"
1563244985,82,245,474,714,247,239,234,,"6,1787","24,5","47,4","71,4","24,7","23,9","23,4"
1563244986,83,246,474,714,247,239,234,,"6,25405","24,6","47,4","71,4","24,7","23,9","23,4"
1563244987,84,246,474,734,250,243,230,,"6,3294","24,6","47,4","73,4",25,"24,3",23
1563244988,85,246,469,743,243,240,227,,"6,40475","24,6","46,9","74,3","24,3",24,"22,7"
1563244990,86,246,480,753,249,240,229,,"6,4801","24,6",48,"75,3","24,9",24,"22,9"
1563244991,87,246,469,762,251,239,226,,"6,55545","24,6","46,9","76,2","25,1","23,9","22,6"
1563244992,88,246,471,771,247,238,228,,"6,6308","24,6","47,1","77,1","24,7","23,8","22,8"
1563244993,89,245,461,771,247,238,228,,"6,70615","24,5","46,1","77,1","24,7","23,8","22,8"
1563244995,90,245,465,783,248,251,233,,"6,7815","24,5","46,5","78,3","24,8","25,1","23,3"
1563244996,91,245,462,789,250,243,232,,"6,85685","24,5","46,2","78,9",25,"24,3","23,2"
1563244998,92,247,454,797,248,238,231,,"6,9322","24,7","45,4","79,7","24,8","23,8","23,1"
1563244999,93,248,452,801,249,239,230,,"7,00755","24,8","45,2","80,1","24,9","23,9",23
1563245000,94,248,453,806,250,237,232,,"7,0829","24,8","45,3","80,6",25,"23,7","23,2"
1563245001,95,247,453,809,249,237,232,,"7,15825","24,7","45,3","80,9","24,9","23,7","23,2"
1563245002,96,247,450,811,251,233,229,,"7,2336","24,7",45,"81,1","25,1","23,3","22,9"
1563245003,97,247,450,811,251,233,229,,"7,30895","24,7",45,"81,1","25,1","23,3","22,9"
1563245004,98,247,450,814,253,242,234,,"7,3843","24,7",45,"81,4","25,3","24,2","23,4"
1563245005,99,247,447,814,252,241,238,,"7,45965","24,7","44,7","81,4","25,2","24,1","23,8"
1563245007,100,247,441,814,249,241,236,,"7,535","24,7","44,1","81,4","24,9","24,1","23,6"
1563245008,101,248,442,816,252,238,236,,"7,61035","24,8","44,2","81,6","25,2","23,8","23,6"
1563245009,102,248,442,817,250,241,238,,"7,6857","24,8","44,2","81,7",25,"24,1","23,8"
1563245010,103,248,442,817,250,241,238,,"7,76105","24,8","44,2","81,7",25,"24,1","23,8"
1563245011,104,248,442,815,250,242,227,,"7,8364","24,8","44,2","81,5",25,"24,2","22,7"
1563245012,105,248,433,815,252,236,228,,"7,91175","24,8","43,3","81,5","25,2","23,6","22,8"
1563245014,106,249,432,820,250,242,229,,"7,9871","24,9","43,2",82,25,"24,2","22,9"
1563245015,107,250,433,822,247,241,227,,"8,06245",25,"43,3","82,2","24,7","24,1","22,7"
1563245016,108,250,434,830,256,245,228,,"8,1378",25,"43,4",83,"25,6","24,5","22,8"
1563245017,109,251,434,830,256,245,228,,"8,21315","25,1","43,4",83,"25,6","24,5","22,8"
1563245018,110,251,435,849,255,245,230,,"8,2885","25,1","43,5","84,9","25,5","24,5",23
1563245019,111,252,432,858,252,245,230,,"8,36385","25,2","43,2","85,8","25,2","24,5",23
1563245021,112,252,424,875,255,240,231,,"8,4392","25,2","42,4","87,5","25,5",24,"23,1"
1563245022,113,252,422,881,254,244,228,,"8,51455","25,2","42,2","88,1","25,4","24,4","22,8"
1563245023,114,252,423,886,255,243,228,,"8,5899","25,2","42,3","88,6","25,5","24,3","22,8"
1563245024,115,252,422,890,258,241,235,,"8,66525","25,2","42,2",89,"25,8","24,1","23,5"
1563245025,116,252,415,898,251,241,229,,"8,7406","25,2","41,5","89,8","25,1","24,1","22,9"
1563245026,117,251,415,898,251,241,229,,"8,81595","25,1","41,5","89,8","25,1","24,1","22,9"
1563245027,118,251,413,900,255,243,234,,"8,8913","25,1","41,3",90,"25,5","24,3","23,4"
1563245028,119,252,414,900,251,246,225,,"8,96665","25,2","41,4",90,"25,1","24,6","22,5"
1563245030,120,252,408,904,252,240,233,,"9,042","25,2","40,8","90,4","25,2",24,"23,3"
1563245031,121,253,407,907,254,237,236,,"9,11735","25,3","40,7","90,7","25,4","23,7","23,6"
1563245032,122,253,406,907,260,233,232,,"9,1927","25,3","40,6","90,7",26,"23,3","23,2"
1563245033,123,254,406,907,260,233,232,,"9,26805","25,4","40,6","90,7",26,"23,3","23,2"
1563245034,124,254,407,921,257,248,228,,"9,3434","25,4","40,7","92,1","25,7","24,8","22,8"
1563245035,125,254,409,925,258,239,235,,"9,41875","25,4","40,9","92,5","25,8","23,9","23,5"
1563245037,126,254,401,931,254,241,229,,"9,4941","25,4","40,1","93,1","25,4","24,1","22,9"
1563245038,127,254,404,935,250,240,232,,"9,56945","25,4","40,4","93,5",25,24,"23,2"
1563245039,128,254,398,933,256,244,232,,"9,6448","25,4","39,8","93,3","25,6","24,4","23,2"
1563245040,129,254,398,933,256,244,232,,"9,72015","25,4","39,8","93,3","25,6","24,4","23,2"
1563245041,130,254,396,935,256,235,235,,"9,7955","25,4","39,6","93,5","25,6","23,5","23,5"
1563245042,131,254,396,932,256,240,233,,"9,87085","25,4","39,6","93,2","25,6",24,"23,3"
1563245045,132,255,398,948,257,248,230,,"9,9462","25,5","39,8","94,8","25,7","24,8",23
1563245046,133,255,387,954,257,243,232,,"10,02155","25,5","38,7","95,4","25,7","24,3","23,2"
1563245047,134,255,390,958,256,250,232,,"10,0969","25,5",39,"95,8","25,6",25,"23,2"
1563245048,135,255,388,962,256,239,229,,"10,17225","25,5","38,8","96,2","25,6","23,9","22,9"
1563245049,136,256,388,966,258,242,234,,"10,2476","25,6","38,8","96,6","25,8","24,2","23,4"
1563245051,137,257,388,969,260,251,235,,"10,32295","25,7","38,8","96,9",26,"25,1","23,5"
1563245052,138,257,385,970,258,248,236,,"10,3983","25,7","38,5",97,"25,8","24,8","23,6"
1563245053,139,257,380,976,258,242,231,,"10,47365","25,7",38,"97,6","25,8","24,2","23,1"
1563245054,140,258,384,979,261,248,232,,"10,549","25,8","38,4","97,9","26,1","24,8","23,2"
1563245055,141,258,382,981,256,256,230,,"10,62435","25,8","38,2","98,1","25,6","25,6",23
1563245056,142,257,382,981,256,256,230,,"10,6997","25,7","38,2","98,1","25,6","25,6",23
1563245057,143,257,378,992,258,237,232,,"10,77505","25,7","37,8","99,2","25,8","23,7","23,2"
1563245058,144,257,373,995,262,239,232,,"10,8504","25,7","37,3","99,5","26,2","23,9","23,2"
1563245060,145,258,378,1000,258,249,231,,"10,92575","25,8","37,8",100,"25,8","24,9","23,1"
1563245061,146,260,371,1001,260,248,232,,"11,0011",26,"37,1","100,1",26,"24,8","23,2"
1563245062,147,260,369,1002,257,245,237,,"11,07645",26,"36,9","100,2","25,7","24,5","23,7"
1563245063,148,261,369,1002,257,245,237,,"11,1518","26,1","36,9","100,2","25,7","24,5","23,7"
1563245064,149,261,363,1007,257,241,228,,"11,22715","26,1","36,3","100,7","25,7","24,1","22,8"
1563245065,150,262,363,1008,256,247,225,,"11,3025","26,2","36,3","100,8","25,6","24,7","22,5"
1563245067,151,263,365,1005,262,240,241,,"11,37785","26,3","36,5","100,5","26,2",24,"24,1"
1563245068,152,263,368,1006,265,240,231,,"11,4532","26,3","36,8","100,6","26,5",24,"23,1"
1563245069,153,263,367,1008,261,239,234,,"11,52855","26,3","36,7","100,8","26,1","23,9","23,4"
1563245070,154,264,366,1008,262,242,237,,"11,6039","26,4","36,6","100,8","26,2","24,2","23,7"
1563245071,155,264,359,1006,263,250,231,,"11,67925","26,4","35,9","100,6","26,3",25,"23,1"
1563245072,156,265,357,1001,262,241,233,,"11,7546","26,5","35,7","100,1","26,2","24,1","23,3"
1563245074,157,265,360,1001,258,242,230,,"11,82995","26,5",36,"100,1","25,8","24,2",23
1563245075,158,265,358,997,258,240,233,,"11,9053","26,5","35,8","99,7","25,8",24,"23,3"
1563245076,159,265,361,996,259,246,234,,"11,98065","26,5","36,1","99,6","25,9","24,6","23,4"
1563245077,160,266,357,1001,264,244,237,,"12,056","26,6","35,7","100,1","26,4","24,4","23,7"
1563245078,161,266,354,1008,265,239,229,,"12,13135","26,6","35,4","100,8","26,5","23,9","22,9"
1563245079,162,267,354,1008,265,239,229,,"12,2067","26,7","35,4","100,8","26,5","23,9","22,9"
1563245080,163,267,357,1013,264,243,232,,"12,28205","26,7","35,7","101,3","26,4","24,3","23,2"
1563245081,164,267,352,1016,266,248,234,,"12,3574","26,7","35,2","101,6","26,6","24,8","23,4"
1563245083,165,268,349,1020,267,241,235,,"12,43275","26,8","34,9",102,"26,7","24,1","23,5"
1563245084,166,269,344,1020,261,246,231,,"12,5081","26,9","34,4",102,"26,1","24,6","23,1"
1563245085,167,269,344,1023,269,252,226,,"12,58345","26,9","34,4","102,3","26,9","25,2","22,6"
1563245086,168,270,344,1023,269,252,226,,"12,6588",27,"34,4","102,3","26,9","25,2","22,6"
1563245087,169,270,350,1033,265,244,236,,"12,73415",27,35,"103,3","26,5","24,4","23,6"
1563245088,170,270,348,1036,266,245,238,,"12,8095",27,"34,8","103,6","26,6","24,5","23,8"
1563245090,171,271,346,1037,265,249,242,,"12,88485","27,1","34,6","103,7","26,5","24,9","24,2"
1563245091,172,269,345,1037,266,249,235,,"12,9602","26,9","34,5","103,7","26,6","24,9","23,5"
1563245092,173,269,344,1037,266,249,235,,"13,03555","26,9","34,4","103,7","26,6","24,9","23,5"
1563245093,174,270,342,1038,272,244,234,,"13,1109",27,"34,2","103,8","27,2","24,4","23,4"
1563245094,175,270,340,1041,270,244,233,,"13,18625",27,34,"104,1",27,"24,4","23,3"
1563245095,176,271,340,1046,266,242,235,,"13,2616","27,1",34,"104,6","26,6","24,2","23,5"
1563245096,177,271,342,1045,269,249,241,,"13,33695","27,1","34,2","104,5","26,9","24,9","24,1"
1563245097,178,271,344,1044,270,247,234,,"13,4123","27,1","34,4","104,4",27,"24,7","23,4"
1563245098,179,271,335,1049,267,244,233,,"13,48765","27,1","33,5","104,9","26,7","24,4","23,3"
1563245099,180,271,333,1049,268,237,236,,"13,563","27,1","33,3","104,9","26,8","23,7","23,6"
1563245100,181,270,335,1051,264,242,235,,"13,63835",27,"33,5","105,1","26,4","24,2","23,5"
1563245101,182,270,336,1050,267,240,238,,"13,7137",27,"33,6",105,"26,7",24,"23,8"
1563245102,183,270,336,1050,267,240,238,,"13,78905",27,"33,6",105,"26,7",24,"23,8"
1563245103,184,270,334,1050,267,248,230,,"13,8644",27,"33,4",105,"26,7","24,8",23
1563245104,185,272,334,1059,271,246,238,,"13,93975","27,2","33,4","105,9","27,1","24,6","23,8"
1563245106,186,274,332,1059,270,245,237,,"14,0151","27,4","33,2","105,9",27,"24,5","23,7"
1563245107,187,275,330,1060,268,242,234,,"14,09045","27,5",33,106,"26,8","24,2","23,4"
1563245108,188,275,328,1061,270,242,233,,"14,1658","27,5","32,8","106,1",27,"24,2","23,3"
1563245109,189,275,328,1061,270,242,233,,"14,24115","27,5","32,8","106,1",27,"24,2","23,3"
1563245110,190,275,323,1064,270,243,229,,"14,3165","27,5","32,3","106,4",27,"24,3","22,9"
1563245111,191,275,326,1064,268,247,238,,"14,39185","27,5","32,6","106,4","26,8","24,7","23,8"
1563245114,192,275,325,1068,272,246,234,,"14,4672","27,5","32,5","106,8","27,2","24,6","23,4"
1563245115,193,278,324,1070,274,246,233,,"14,54255","27,8","32,4",107,"27,4","24,6","23,3"
1563245116,194,278,322,1072,273,237,231,,"14,6179","27,8","32,2","107,2","27,3","23,7","23,1"
1563245117,195,280,320,1075,274,240,239,,"14,69325",28,32,"107,5","27,4",24,"23,9"
1563245118,196,280,320,1073,276,240,230,,"14,7686",28,32,"107,3","27,6",24,23
1563245119,197,282,320,1073,276,240,230,,"14,84395","28,2",32,"107,3","27,6",24,23
1563245120,198,282,318,1072,274,240,228,,"14,9193","28,2","31,8","107,2","27,4",24,"22,8"
1563245121,199,283,315,1076,274,249,233,,"14,99465","28,3","31,5","107,6","27,4","24,9","23,3"
1563245123,200,285,319,1075,274,256,233,,"15,07","28,5","31,9","107,5","27,4","25,6","23,3"
1563245124,201,287,320,1079,279,237,249,,"15,14535","28,7",32,"107,9","27,9","23,7","24,9"
1563245125,202,287,316,1073,273,253,231,,"15,2207","28,7","31,6","107,3","27,3","25,3","23,1"
1563245126,203,288,316,1073,273,253,231,,"15,29605","28,8","31,6","107,3","27,3","25,3","23,1"
1563245127,204,288,316,1076,275,254,231,,"15,3714","28,8","31,6","107,6","27,5","25,4","23,1"
1563245128,205,288,314,1077,277,248,236,,"15,44675","28,8","31,4","107,7","27,7","24,8","23,6"
1563245130,206,288,312,1077,280,246,240,,"15,5221","28,8","31,2","107,7",28,"24,6",24
1563245131,207,289,314,1076,282,234,243,,"15,59745","28,9","31,4","107,6","28,2","23,4","24,3"
1563245132,208,289,313,1075,279,238,237,,"15,6728","28,9","31,3","107,5","27,9","23,8","23,7"
1563245133,209,288,315,1075,280,247,234,,"15,74815","28,8","31,5","107,5",28,"24,7","23,4"
1563245134,210,288,315,1078,283,246,239,,"15,8235","28,8","31,5","107,8","28,3","24,6","23,9"
1563245135,211,289,315,1078,283,246,239,,"15,89885","28,9","31,5","107,8","28,3","24,6","23,9"
1563245136,212,289,308,1082,284,245,237,,"15,9742","28,9","30,8","108,2","28,4","24,5","23,7"
1563245137,213,290,310,1081,281,247,239,,"16,04955",29,31,"108,1","28,1","24,7","23,9"
1563245138,214,293,308,1080,286,245,238,,"16,1249","29,3","30,8",108,"28,6","24,5","23,8"
1563245139,215,293,312,1081,287,244,237,,"16,20025","29,3","31,2","108,1","28,7","24,4","23,7"
1563245140,216,297,312,1083,283,250,237,,"16,2756","29,7","31,2","108,3","28,3",25,"23,7"
1563245141,217,297,309,1083,280,245,235,,"16,35095","29,7","30,9","108,3",28,"24,5","23,5"
1563245142,218,302,309,1083,280,245,235,,"16,4263","30,2","30,9","108,3",28,"24,5","23,5"
1563245143,219,302,305,1085,286,240,244,,"16,50165","30,2","30,5","108,5","28,6",24,"24,4"
1563245144,220,302,307,1086,288,245,242,,"16,577","30,2","30,7","108,6","28,8","24,5","24,2"
1563245146,221,304,306,1083,287,243,236,,"16,65235","30,4","30,6","108,3","28,7","24,3","23,6"
1563245147,222,307,305,1080,285,245,237,,"16,7277","30,7","30,5",108,"28,5","24,5","23,7"
1563245148,223,307,307,1080,290,239,240,,"16,80305","30,7","30,7",108,29,"23,9",24
1563245149,224,310,303,1075,289,249,237,,"16,8784",31,"30,3","107,5","28,9","24,9","23,7"
1563245150,225,310,303,1078,292,247,238,,"16,95375",31,"30,3","107,8","29,2","24,7","23,8"
1563245151,226,316,307,1077,291,247,241,,"17,0291","31,6","30,7","107,7","29,1","24,7","24,1"
1563245152,227,316,304,1081,292,251,243,,"17,10445","31,6","30,4","108,1","29,2","25,1","24,3"
1563245153,228,318,302,1081,289,241,239,,"17,1798","31,8","30,2","108,1","28,9","24,1","23,9"
1563245155,229,316,303,1082,301,252,237,,"17,25515","31,6","30,3","108,2","30,1","25,2","23,7"
1563245156,230,317,306,1086,297,252,239,,"17,3305","31,7","30,6","108,6","29,7","25,2","23,9"
1563245157,231,317,302,1083,295,248,240,,"17,40585","31,7","30,2","108,3","29,5","24,8",24
1563245158,232,318,302,1083,295,248,240,,"17,4812","31,8","30,2","108,3","29,5","24,8",24
1563245159,233,318,299,1081,297,240,235,,"17,55655","31,8","29,9","108,1","29,7",24,"23,5"
1563245160,234,319,300,1081,299,252,233,,"17,6319","31,9",30,"108,1","29,9","25,2","23,3"
1563245162,235,319,296,1081,299,250,233,,"17,70725","31,9","29,6","108,1","29,9",25,"23,3"
1563245163,236,323,295,1080,301,252,230,,"17,7826","32,3","29,5",108,"30,1","25,2",23
1563245164,237,323,296,1082,300,241,231,,"17,85795","32,3","29,6","108,2",30,"24,1","23,1"
1563245165,238,325,300,1080,302,247,241,,"17,9333","32,5",30,108,"30,2","24,7","24,1"
1563245166,239,325,301,1085,303,250,231,,"18,00865","32,5","30,1","108,5","30,3",25,"23,1"
1563245167,240,326,292,1088,302,244,238,,"18,084","32,6","29,2","108,8","30,2","24,4","23,8"
1563245168,241,326,292,1082,300,241,240,,"18,15935","32,6","29,2","108,2",30,"24,1",24
1563245169,242,331,294,1083,306,254,244,,"18,2347","33,1","29,4","108,3","30,6","25,4","24,4"
1563245170,243,335,299,1084,309,252,240,,"18,31005","33,5","29,9","108,4","30,9","25,2",24
1563245171,244,335,295,1079,305,253,233,,"18,3854","33,5","29,5","107,9","30,5","25,3","23,3"
1563245172,245,335,290,1079,311,251,238,,"18,46075","33,5",29,"107,9","31,1","25,1","23,8"
1563245173,246,335,288,1072,311,253,235,,"18,5361","33,5","28,8","107,2","31,1","25,3","23,5"
1563245174,247,334,288,1072,311,253,235,,"18,61145","33,4","28,8","107,2","31,1","25,3","23,5"
1563245175,248,334,291,1075,306,243,234,,"18,6868","33,4","29,1","107,5","30,6","24,3","23,4"
1563245176,249,338,299,1071,314,252,237,,"18,76215","33,8","29,9","107,1","31,4","25,2","23,7"
1563245179,250,340,293,1076,316,252,239,,"18,8375",34,"29,3","107,6","31,6","25,2","23,9"
1563245180,251,340,294,1079,315,257,235,,"18,91285",34,"29,4","107,9","31,5","25,7","23,5"
1563245181,252,346,295,1077,317,252,235,,"18,9882","34,6","29,5","107,7","31,7","25,2","23,5"
1563245182,253,346,277,1043,317,249,234,,"19,06355","34,6","27,7","104,3","31,7","24,9","23,4"
1563245183,254,343,292,1074,317,242,239,,"19,1389","34,3","29,2","107,4","31,7","24,2","23,9"
1563245184,255,342,292,1069,316,256,232,,"19,21425","34,2","29,2","106,9","31,6","25,6","23,2"
1563245185,256,342,292,1068,320,247,236,,"19,2896","34,2","29,2","106,8",32,"24,7","23,6"
1563245186,257,346,289,1074,320,246,242,,"19,36495","34,6","28,9","107,4",32,"24,6","24,2"
1563245187,258,346,287,1073,321,245,241,,"19,4403","34,6","28,7","107,3","32,1","24,5","24,1"
1563245188,259,350,289,1073,323,247,239,,"19,51565",35,"28,9","107,3","32,3","24,7","23,9"
1563245189,260,350,291,1071,320,251,241,,"19,591",35,"29,1","107,1",32,"25,1","24,1"
1563245190,261,351,291,1071,320,251,241,,"19,66635","35,1","29,1","107,1",32,"25,1","24,1"
1563245191,262,351,289,1067,324,259,235,,"19,7417","35,1","28,9","106,7","32,4","25,9","23,5"
1563245192,263,354,288,1069,324,248,246,,"19,81705","35,4","28,8","106,9","32,4","24,8","24,6"
1563245194,264,360,287,1067,322,243,238,,"19,8924",36,"28,7","106,7","32,2","24,3","23,8"
1563245195,265,369,286,1065,326,246,238,,"19,96775","36,9","28,6","106,5","32,6","24,6","23,8"
1563245196,266,369,284,1053,328,246,241,,"20,0431","36,9","28,4","105,3","32,8","24,6","24,1"
1563245197,267,371,284,1053,328,246,241,,"20,11845","37,1","28,4","105,3","32,8","24,6","24,1"
1563245198,268,371,287,1044,330,250,232,,"20,1938","37,1","28,7","104,4",33,25,"23,2"
1563245199,269,374,286,1047,332,255,241,,"20,26915","37,4","28,6","104,7","33,2","25,5","24,1"
1563245201,270,375,281,1046,332,248,238,,"20,3445","37,5","28,1","104,6","33,2","24,8","23,8"
1563245202,271,378,287,1043,333,246,238,,"20,41985","37,8","28,7","104,3","33,3","24,6","23,8"
1563245203,272,378,284,1043,336,243,241,,"20,4952","37,8","28,4","104,3","33,6","24,3","24,1"
1563245204,273,382,283,1038,335,249,235,,"20,57055","38,2","28,3","103,8","33,5","24,9","23,5"
1563245205,274,382,286,1034,336,255,235,,"20,6459","38,2","28,6","103,4","33,6","25,5","23,5"
